,logbb,bbb_class,all_preds,all_trues_r,all_trues_c,full_set_scores_fold_0,full_set_scores_fold_1,full_set_scores_fold_2,full_set_scores_fold_3,full_set_scores_fold_4
14,-1.7,1.0,-0.49100684560970137,-1.17,1.0,-1.1313729045787952,0.23769597373590343,-1.3308933338974502,-1.2642035197443473,-1.6440905077578951
15,-1.7,1.0,-1.015127372920673,-1.12,1.0,-1.4546016015067549,-0.4631152551129074,-1.4714848468638906,-1.5146473641542204,-1.5096463080465252
16,-1.68,1.0,-1.4340393690084499,-1.06,1.0,-1.3535430207451626,-1.476506643707107,-0.13577786113038792,-1.2663866657210505,-1.474396293251428
17,-1.67,1.0,-0.29423349836017165,-1.0,0.0,-1.5566182514875004,-1.5857912241299699,-1.5289262181542864,-1.5035496807085207,-0.9943880233213898
18,-1.57,1.0,-0.8118964132262511,-1.0,0.0,-1.4753333752411553,-1.4938612649923042,-0.6542678486209264,-1.4813526315862342,-1.51472040916654
19,-1.57,1.0,-0.5557905208930012,-1.0,0.0,-1.2975750917155393,-1.4527789285071182,-1.1220902239524813,-0.046071271251309776,-1.572184482468209
20,-1.54,1.0,-0.34275618258778584,-1.0,0.0,-1.4261155707264204,-1.170605737357451,-1.411942109079529,-1.4168760743992717,-1.489972873580801
21,-1.54,1.0,-0.3285948876670958,-0.95,0.0,-1.374707600453876,-1.483527240522579,-1.5821072989098066,-1.3478900021579474,-1.170984589975067
22,-1.52,1.0,-0.6210163811838805,-0.9,0.0,-1.4232594021762994,-1.4927275343760875,-1.3693392295551519,-1.0336977588736833,-1.5015949215310442
23,-1.52,1.0,-0.008919696998549735,-0.8,0.0,-1.3364736941905608,-1.5390102042403646,-1.45460654161752,-1.5637722096591267,-1.6001894811013018
24,-1.52,1.0,-0.19046682127871048,-0.8,0.0,-0.9985058938734631,-1.478531602521183,-1.3939638453273544,-1.410557331641229,-1.46895521172755
25,-1.52,1.0,-0.5026770987533783,-0.8,0.0,-0.7164244155301771,-1.341138282730181,-1.514371580951761,-1.3823156551165383,-1.355480862342732
26,-1.52,1.0,-1.019101162116902,-0.74,0.0,-1.2044813668441106,-1.4212436178717587,-1.17786567184808,-1.1960955372573618,-0.6011208653712784
27,-1.5,1.0,-0.15570982539360836,-0.73,0.0,-1.4587026010908164,-1.4178392935223254,-0.607686620058317,-1.384798657673849,-1.5150007364612723
28,-1.48,1.0,-0.10291513138619875,-0.71,0.0,-1.1636014881605825,-0.5129954935637684,-0.9383031943569946,-1.1565020518860938,-1.3683272518123795
29,-1.42,1.0,-0.5403913893358916,-0.7,0.0,-1.2995327428946464,-0.8672593006832636,-1.3103224569096648,-1.2986561001159969,-1.3682660137148164
30,-1.42,1.0,0.02332060911783264,-0.69,0.0,-1.060764016950569,-1.3203396323500727,-0.7618435494725256,-0.8301757385267018,-1.2921663524491598
31,-1.42,1.0,-0.6110655323542616,-0.67,0.0,-1.3856308574907394,-1.3179864122980116,-1.342788542162216,-0.8990239655540034,-1.398263849627055
32,-1.4,1.0,-0.42711362842900025,-0.56,0.0,-1.4243757199536657,-1.2498653355735623,-1.3552989896741194,-1.4619263280606234,-1.4623148253683365
33,-1.4,1.0,-0.874271178740354,-0.52,0.0,-1.25589069210409,-1.4251010002996365,-0.5759142562966394,-1.3228064228120797,-1.434290428523627
34,-1.4,1.0,-0.44839120041056224,-0.51,0.0,-0.20650007927551794,-1.3098961604948176,-1.2430423920538203,-0.9943221194346435,-1.3644760637255733
35,-1.4,1.0,0.3043017038843694,-0.5,0.0,-1.0538591075339512,-1.186333002667557,-1.1361266470778666,-0.9991026221491828,-0.17592584863106772
36,-1.4,1.0,-1.2476862015808392,-0.44,0.0,-1.2306958207314223,-1.3089186978731837,-0.960718997235265,-0.26165511383723616,-1.2797123419062129
37,-1.4,1.0,-0.27044389787527706,-0.43,0.0,-1.023509366591347,-1.2994320036907085,-1.0605811446635773,-0.018148642868497614,-1.3627290667548109
38,-1.4,1.0,-0.518795613943107,-0.43,0.0,-1.1143427424881374,-0.3893917532406843,-0.9231837830317182,-0.7987692937900879,-1.1634697430201957
39,-1.39,1.0,-0.6793723318369234,-0.4,0.0,-0.9838042518059311,-1.1272522981272894,-0.837431567607798,-0.8987112716404537,0.5031356850555467
40,-1.39,1.0,-0.2988671276874831,-0.4,0.0,-1.178882945447007,-1.2019894627573076,-0.37779365104052476,-1.1008978051471148,-1.1053671159791356
41,-1.35,1.0,-0.6896591637244929,-0.39,0.0,-0.1594622187138237,-1.0169276239908525,-0.9513279292605451,-0.9822086396470414,-1.1383314259655481
42,-1.34,1.0,-0.5653890783251213,-0.3,0.0,-1.397983288139026,-1.422655168982859,-1.3902405753771003,-1.5070335444987037,-1.396790724174812
43,-1.33,1.0,0.2853023679343579,-0.3,0.0,-0.841069170184703,-1.2598357452549562,-1.014999729126972,-1.119873633105621,-1.2650827379074945
44,-1.3,1.0,0.015494387371574441,-0.3,0.0,-0.12751006747864002,-1.2179543071846546,-0.8947635809252562,-1.1176914009814887,-1.200180205128788
45,-1.3,1.0,-0.8269892660373349,-0.27,0.0,-1.3989057878642734,-1.1615918233789113,-1.0682955178520064,-1.2683037958369818,-1.2672675095804637
46,-1.3,1.0,-0.8833606054159093,-0.27,0.0,-1.0703688546086028,-0.1291829427073506,-1.0231863753247448,-1.1614774517513886,-1.0785793180197736
47,-1.3,1.0,-0.3487797326138252,-0.25,0.0,-1.1975832328161593,-1.2481371036893556,-0.44830471023541474,-1.0799585487580556,-1.264750742910465
48,-1.3,1.0,-0.2965009172724466,-0.25,0.0,-1.1599210720706326,-1.2171107152283436,-1.132229110478392,-1.1522097659188757,-1.0790447445064786
49,-1.3,1.0,-0.6331080407847202,-0.21,0.0,-1.437274168207943,-1.3862031694195693,-1.287522753601578,-1.4556613130101637,-1.6515991580491374
50,-1.3,1.0,-0.09714460144036018,-0.2,0.0,-1.121166794556024,-1.2115555224879786,-1.1596632915729423,-1.0978859044241915,0.1832344690231894
51,-1.3,1.0,-0.1033328696400971,-0.2,0.0,-1.1373078209053902,-1.2324338576019838,-1.061670095796266,-0.9754485629568648,-1.2286283171502692
52,-1.3,1.0,-0.1445989828076242,-0.19,0.0,-1.1757398389155225,-1.2724451219502502,-1.0715479099772853,-1.1096957262687426,-0.14205272628149462
53,-1.3,1.0,0.18035029616608553,-0.17,0.0,-1.1040121228454098,-1.2546791633761052,-1.168074237706316,-0.836650952302158,-1.185038228119158
54,-1.3,1.0,-0.5637480668183475,-0.15,0.0,-1.1539126192778577,-0.9585225487196303,-0.9713242511534063,-1.0640758360057936,-1.1640644980249528
55,-1.3,1.0,-0.11754251508626323,-0.12,0.0,-0.9373287396235104,-1.0803404048171863,-0.7812034009551809,-0.9167514137921255,0.23597848618069264
56,-1.3,1.0,-0.5869858635197954,-0.12,0.0,-0.6694728958346227,-1.3121542154723023,-1.2141827307695479,-1.1125638303672245,-1.2996344437219196
57,-1.3,1.0,-0.35735495030388864,-0.1,0.0,-1.2311748192072933,-0.3385587907953265,-1.055525501994814,-1.261390450028424,-1.1999555953381997
58,-1.3,1.0,-0.2707324130197631,-0.1,0.0,-1.1031927771877748,-1.0808234498634905,-0.16677854858197624,-1.0288347283941062,-1.103809457993345
59,-1.26,1.0,-0.35252279582074275,-0.1,0.0,-0.8493704032038861,-1.2667093767661493,-1.1219599793161437,-1.2049851369350963,-1.1713090928990082
60,-1.26,1.0,-0.44042407746855633,-0.08,0.0,-0.8404514122709469,-0.25173161175067216,-0.8472802184072823,-0.6411049616253385,-1.0727036758748276
61,-1.23,1.0,-0.14098638147924153,-0.07,0.0,-1.1627753649119363,-1.1576713791542241,-0.9796537489455138,-1.1733669359436796,-0.6930868272833904
62,-1.23,1.0,0.273606418295994,-0.06,0.0,-1.1355223416676519,-1.1660576814910382,-1.1088897942029887,-1.2991492278619106,-1.1500199960756707
63,-1.23,1.0,-0.06186776898918578,-0.05,0.0,-1.2104401254583546,-1.2164985681480942,-1.1477204243368408,-1.3657923999947454,-1.2889710086455064
64,-1.23,1.0,-0.5066090480622857,-0.05,0.0,-1.2878280592235012,-1.2383117678893147,-0.9780524789964079,-1.3771591058828476,-1.1007211815054867
65,-1.23,1.0,-0.3764638307157469,-0.01,0.0,-1.272372581073165,-1.247548059970276,-1.1326926043302121,-1.449431585717736,-1.378940268659837
66,-1.23,1.0,-0.38131410456171194,-0.01,0.0,-1.1857959545688044,-1.2897601267627312,-1.3230803142085943,-1.1552917272579966,-1.4229402740157135
67,-1.22,1.0,-0.21534015326869446,-0.01,0.0,-1.0895946004985924,-1.1889618668361823,-1.0603807925176196,-1.0803253698030597,-0.6415124043509592
68,-1.19,1.0,-0.2131906864786204,0.0,0.0,0.08584760511338915,-1.0446999574492677,-0.668820078282018,-0.8038233874284029,-1.016012479261947
69,-1.17,1.0,-0.10444305751137485,0.0,0.0,-0.39902743658797196,-1.140977366240971,-0.9937486935633775,-1.0909095332551157,-1.2052709240204358
70,-1.17,1.0,0.024512584560698936,0.0,0.0,-0.49100684560970137,-1.0474875558761167,-0.84879081583321,-0.8610512561054782,-1.0157670933794414
71,-1.15,1.0,-0.2511120583457355,0.0,0.0,-1.1956090052336001,-1.139654678505262,-1.3034724551992307,-1.2173569146554561,-1.119995147918825
72,-1.15,1.0,0.3922383182989898,0.03,0.0,-1.0030824464264838,-1.0950389179605853,-1.0705129544093812,-0.5526036070049525,-1.0470424540719003
73,-1.14,1.0,0.09108849271872776,0.04,0.0,-0.9802090364370212,-1.1443169813508023,-0.931363358982579,-0.8281076784960636,-1.0632406911152206
74,-1.12,1.0,0.36871593247965795,0.07,0.0,-0.9883060394630602,-0.9654679538327584,-1.0388309280590886,-1.0132283268921818,-1.0035583267120372
75,-1.12,1.0,0.9423170126562384,0.08,0.0,-1.015127372920673,-1.0505193274100033,-0.8862123842443835,-1.0773940033336111,-1.0611007554880774
76,-1.12,1.0,0.13681935716930535,0.08,0.0,-1.0187030827968135,-1.066725789613506,-0.7816129817185022,-0.9428330036733434,-0.6198640895654572
77,-1.11,1.0,-0.020975976831265467,0.09,0.0,-1.1210899698474859,-0.9454212370890188,-1.0730615053860602,-1.1454120267976844,-1.0562324364856788
78,-1.1,1.0,0.19841733966087965,0.09,0.0,-1.0039854598228308,-0.8861632333243689,-0.758780638376531,-0.5690633531444158,-0.909248623078271
79,-1.1,1.0,-0.2845085839841981,0.1,0.0,-0.8376740962744148,-0.9679400266853613,-0.5998231661756296,-0.8296820300841315,-0.3511902992766307
80,-1.1,1.0,-0.06629563016829705,0.1,0.0,-0.9511685195053478,-1.113254539339642,-0.9856656301357071,-0.7488424403392048,-1.1003838112734778
81,-1.1,1.0,0.36509964943108697,0.1,0.0,-1.0811221678431888,-1.0062929604679982,-1.0134430613707848,-0.21936992389134297,-1.0871375538590426
82,-1.1,1.0,0.06256527740289086,0.11,0.0,-1.3811237554473725,-1.1486578577046553,-1.1869128039515173,-1.2788873307187143,-1.563649680714751
83,-1.09,1.0,0.05329521052485083,0.11,0.0,-0.6631533615063787,-0.6551010513435452,-0.5037797906753038,-0.6177562640079651,0.14413983435175923
84,-1.06,1.0,-0.14395360266180124,0.11,0.0,-1.4340393690084499,-1.064353222886936,-1.1602540194106905,-1.227652196785161,-1.220066178874379
85,-1.04,1.0,0.3036433381466166,0.12,0.0,-0.8087438968852994,-0.24486815029049358,-0.831012974818423,-0.7930175776316721,-1.1113082602250124
86,-1.03,1.0,0.5148543954545866,0.17,0.0,-0.919655908094973,-0.9888492022949453,-0.9233358135597833,-0.26593364541156445,-1.0134074083217444
87,-1.0,0.0,-0.7062892115041743,0.2,0.0,-0.7233508810587442,-0.7861261234578417,-0.6442247551229062,-0.7557758691342037,-0.44691739382595824
88,-1.0,0.0,0.12455914906953193,0.2,0.0,-0.9777993928084375,-0.9969817725366701,-1.0290338129441725,-0.7686183246691867,-0.9124683769530618
89,-1.0,0.0,0.14807851727758545,0.2,0.0,-0.7611702122238053,0.1605859220230731,-0.7656151567335053,-0.8806250243087534,-0.9716591486278318
90,-1.0,0.0,0.3561036813041214,0.2,0.0,-0.6915100972304069,-0.7585206497957372,-0.2876247109903949,-0.5720453643689537,-0.7519873572566683
91,-1.0,0.0,0.14017802756855982,0.23,0.0,-0.8864846860249037,-0.6918846387856831,-0.8575793208091701,-0.9985398277735733,-0.9453909291999434
92,-1.0,0.0,0.0929471397473685,0.24,0.0,-0.7515533014871437,-0.7987213349276029,-0.6603200380108375,-0.4347810953493364,-0.8777687052603048
93,-1.0,0.0,0.19857234248574893,0.28,0.0,-0.6436782066770649,-0.7888226472621416,0.3127142590300594,-0.5888776322236907,-0.8403045785824267
94,-1.0,0.0,0.13418197484615602,0.28,0.0,-0.29423349836017165,-0.9711291281377525,-0.7896817007038202,-0.8356675856360971,-0.9132861072433112
95,-1.0,0.0,-0.0962594222067059,0.28,0.0,-0.8118964132262511,-0.9435754304944723,-0.8759232712242631,-0.9294647635909657,-0.9807665758216418
96,-1.0,0.0,0.19398897151896125,0.3,0.0,-0.5557905208930012,-1.0111557877062336,-0.7962969142168649,-0.9263428058024727,-0.9032066734207418
97,-1.0,0.0,0.3098796692202301,0.3,0.0,-0.9446591585474267,-0.9703219001626469,-0.9349249498083316,-1.0312453074297134,-0.8545225019339514
98,-1.0,0.0,-0.35886225931532956,0.3,0.0,-0.8804407228739494,-0.9012214922255608,-0.16733945482692736,-0.8066045382186123,-0.9835182358062505
99,-1.0,0.0,0.568405135221792,0.32,0.0,-0.9880345521947023,-0.9555947304570265,-0.9981976406723293,-0.9025635278136922,-1.0037211007077913
100,-1.0,0.0,-0.30150618371890314,0.33,0.0,-0.34275618258778584,-0.8034119238697087,-0.7300184190225525,-0.6969788184554124,-0.8303576950849846
101,-0.95,0.0,-0.029593183397277956,0.36,0.0,-0.7338920732757999,-0.8741950394257741,0.14146313975132127,-0.844382817431396,-0.6878084423149017
102,-0.95,0.0,-0.06605153698229815,0.37,0.0,-0.3285948876670958,-0.9634638522798917,-0.9727829926873223,-0.6061561351403496,-0.922935600701854
103,-0.93,0.0,0.04363677138729081,0.37,0.0,-0.9071430687927907,-0.9092337168870676,-0.8294456859502053,-0.5900020446805561,-0.9372411437700663
104,-0.93,0.0,0.31321187935108286,0.39,0.0,-0.8621730194132634,-0.9609613025351431,-0.8101018182826674,-0.8093357673664893,-1.0086895450247755
105,-0.92,0.0,0.3245190063034997,0.4,0.0,-0.9157086694144726,-0.5597303871327809,-0.8270755443905147,-0.9673616567805335,-0.8970086451707194
106,-0.9,0.0,0.23216507934257508,0.4,0.0,-1.0283285282911858,-1.102195925217124,-0.6718189481887841,-0.7448474973913533,-0.9092441552447116
107,-0.9,0.0,0.06844810476115006,0.4,0.0,-0.9050875784896395,-0.8453517540048283,-0.565554903696151,-0.7332701399240963,-0.8704424140719776
108,-0.9,0.0,0.24540976591178387,0.4,0.0,-0.6210163811838805,-0.8717366941266222,-0.7920988248021444,-0.8967776810111174,-0.9133495195693362
109,-0.9,0.0,-0.9151975564090884,0.41,0.0,-0.6480499763685813,-0.8375506888345955,-0.5202400502902973,-0.7749840655116953,-0.2940170587850803
110,-0.89,0.0,0.3656876334909174,0.43,0.0,-0.7453829340656851,-0.1343000687148421,-0.5316355867222413,-0.736037934919411,-0.8253808609772915
111,-0.89,0.0,-0.20572053628475773,0.43,0.0,-0.6490062030425054,-0.7973798820677308,-0.6342911919579796,-0.5241766939015546,-0.06684111813257151
112,-0.87,0.0,-0.1369513508829922,0.43,0.0,-0.9046309663659994,-0.8618046226231849,-0.3760035586071767,-0.8645988893893678,-0.8796659875170307
113,-0.85,0.0,0.17047450651261237,0.45,0.0,-0.6976578101731499,-0.7735640085350363,-0.7708025513275504,-0.7654622160100806,-0.6241589580839294
114,-0.85,0.0,-0.32969309138551567,0.46,0.0,-0.9807872432548482,-0.7981426118940406,-0.2971076197362106,-0.9280419678066427,-0.8273315504207048
115,-0.85,0.0,-0.23256278464104269,0.48,0.0,-0.7703815832172526,-0.7785317669244728,-0.28747164715598195,-0.6976357186213222,-0.6795151322346304
116,-0.82,0.0,0.40395835927921653,0.48,0.0,-0.8258714511755744,-0.8841211257424403,-0.7070530583990272,-0.8188454866939057,-0.8151394369139073
117,-0.8,0.0,-0.8702118321887198,0.48,0.0,-0.008919696998549735,-0.6888585696033735,-0.5635701549583507,-0.40371981768982845,-0.6832139131540649
118,-0.8,0.0,0.17983952639496578,0.5,0.0,-0.19046682127871048,-0.610076217282751,-0.45428697339674995,-0.45935847017601483,-0.5515555668160808
119,-0.8,0.0,0.04113476868573143,0.51,0.0,-0.7395736370156862,-0.7386863666971634,-0.45949907001983803,-0.708756866715226,-0.7712674386028845
120,-0.8,0.0,0.25580011289554094,0.55,0.0,-0.6018426384256297,-0.1503655144405252,-0.4479797613052953,-0.6328293562746533,-0.6994441835118829
121,-0.8,0.0,0.020467381096059917,0.55,0.0,-0.8179970151052138,-0.730091107760015,-0.830969016911445,-0.8388907559815605,-0.7626432888204303
122,-0.8,0.0,0.08678092634890959,0.55,0.0,-0.6053390588304084,-0.4406342994886216,-0.5756643752052379,-0.6131982237143413,-0.7564148971193515
123,-0.8,0.0,-0.6779682592917019,0.56,0.0,-0.5026770987533783,-0.7839118456686638,-0.6055057904444247,-0.6413503272509754,-0.6739171088887941
124,-0.8,0.0,1.239146114968601,0.6,0.0,-0.8620509320313797,-0.7734069880619938,-0.715302524236365,-0.7583517134165656,-0.8282408658825967
125,-0.8,0.0,0.29888510023444476,0.7,0.0,-0.6367976254258423,-0.6890678199156761,-0.7007962552814916,-0.17186586761553824,-0.7534408458242172
126,-0.79,0.0,0.3188091681250281,0.77,0.0,-0.5120591965618895,-0.12025209186236997,-0.44151791220960424,-0.33247926177948844,-0.4920486985253648
127,-0.78,0.0,0.9628929048519242,0.8,0.0,-0.6881118936773144,-0.7802696795408696,-0.7591974069831238,-0.7558602452286939,-0.8663234788572052
128,-0.76,0.0,-0.1625980401884058,0.81,0.0,-0.6880230048864501,-0.6968281990027235,-0.5915400237339683,-0.559529677712835,-0.7648020350828391
129,-0.74,0.0,0.6140259340356615,0.83,0.0,-1.019101162116902,-0.765288986034397,-0.7208097440384595,-0.8286097065064266,-0.8113671618497881
130,-0.73,0.0,0.7828547495996508,0.86,0.0,-0.8907667583883848,-0.710238304472056,-0.769708388956092,-0.8683244464971128,-0.8508480027166858
131,-0.73,0.0,0.8552633365722598,0.86,0.0,-0.8598027134109104,-0.6787598278851312,-0.6678583445547179,-0.7435392102866158,-0.5549142428427477
132,-0.73,0.0,0.7473971319844172,0.87,0.0,-0.15570982539360836,-0.6619972644498829,-0.48498307358547904,-0.5935365642450982,-0.743660125993455
133,-0.73,0.0,-0.21387094347285146,0.88,0.0,-0.3630441632091764,-0.6221109488454589,-0.4776629986230313,-0.5532435119756568,-0.688167302813976
134,-0.72,0.0,-0.1406722294821242,0.89,0.0,-0.5727465476504583,-0.6706002167668608,0.22965353324267948,-0.6330886486882249,-0.6629239918238301
135,-0.71,0.0,0.3682176915813801,0.89,0.0,-0.49305363894640625,-0.5793929662671502,-0.46144455267340306,0.06683642577375395,-0.6129855317931784
136,-0.71,0.0,0.2058525452147959,0.9,0.0,-0.10291513138619875,-0.6351893993168776,-0.5076578196180312,-0.4672305614657936,-0.606330618506105
137,-0.7,0.0,0.16143193700878794,0.9,0.0,-0.7442550688813898,-0.6185976692103765,-0.4280983153567209,-0.42598210759205707,-0.44927182189840603
138,-0.7,0.0,0.7704260459241823,0.9,0.0,-0.6108370062420587,0.282359669276412,-0.4200429942904726,-0.501726566925935,-0.6378775770673741
139,-0.7,0.0,0.7326250305876084,1.0,0.0,-0.5093163620535842,-0.629248108800332,-0.4481403970718509,0.41761517701271444,-0.5483777226441077
140,-0.7,0.0,0.6217003774346246,1.0,0.0,-0.5403913893358916,-0.7684489675423745,-0.6917363715999063,-0.7272755701349677,-0.6382130073045302
141,-0.7,0.0,-0.44705790844793386,1.0,0.0,-0.6535063891966737,-0.6972735035804123,-0.48309939610985264,-0.7738811462607117,-0.6730417588528823
142,-0.69,0.0,1.1378698954715072,1.06,0.0,0.02332060911783264,-0.5758053486162246,-0.5007847909658404,-0.3574298592484626,-0.5966885173380836
143,-0.67,0.0,0.9062428796655433,1.06,0.0,-0.30397201572112365,-0.4638734969835882,-0.3618377492972978,-0.012000797387337414,-0.4725407829712614
144,-0.67,0.0,0.23239178124260781,1.11,0.0,-0.6110655323542616,-0.6436614775440461,-0.6640120391112376,-0.6729058030855745,-0.7109499871881547
145,-0.67,0.0,-0.4167808783052813,1.11,0.0,-0.8154721786113576,-0.7221503844593247,-0.7690161956582573,-0.7820737662271161,-1.6278657767309404
146,-0.67,0.0,-0.021328691857335824,1.15,0.0,-0.7035749738665235,-0.5965759895364228,-0.5775434957115849,-0.7349703319078301,-0.879601324978794
147,-0.67,0.0,0.48900435429678396,1.26,0.0,-0.3084477983631647,-0.21967321423926414,0.26141023914287775,-0.06892440810989008,0.38586277566783067
148,-0.67,0.0,1.0184531544436524,1.3,0.0,-0.84728674041453,-0.6763394451138008,-0.7320025555853228,-0.768711135628724,-0.8243272821665153
149,-0.67,0.0,0.30146391160853303,1.38,0.0,-0.7291873434953432,-0.6743215431083098,-0.6317850344374373,-0.6318399167365247,-0.6437898051129162
150,-0.66,0.0,1.0456463049138904,1.38,0.0,-0.6993152020326259,-0.7012944765617302,-0.5224319756362654,-0.74066661854185,-0.6570895133319988
151,-0.66,0.0,0.03617547257694204,1.53,0.0,-0.6014520016210846,-0.5281354840761657,-0.39529667555331277,-0.5798218389910651,-0.5444667026613704
152,-0.66,0.0,0.9742727075879467,1.7,0.0,-0.6996838828369508,-0.884664293773498,-0.579104356933485,-0.7051401348724933,-0.6572689188363724
153,-0.66,0.0,0.24404274903811055,,0.0,-0.6487494028712046,0.2774716575823221,-0.4052437478900645,-0.548897592628583,-0.6418115315120523
154,-0.66,0.0,0.2468192186534634,,0.0,-0.6912019948196043,-0.6767347107670927,-0.6192875695483631,-0.6234702021706287,-0.4783835685884482
155,-0.65,0.0,0.051461667393299715,,0.0,-0.6360373717088418,-0.632939605792553,-0.396566469024315,-0.5863609555909248,-0.42449943201221113
156,-0.64,0.0,-0.19532763113583426,,0.0,-0.40128560440957306,-0.5763949330783871,-0.23893829838307637,0.594456422570948,-0.5824447866753544
157,-0.63,0.0,0.49603989118902564,,0.0,-0.6543811352874268,-0.2952836317233347,-0.5606914446249657,-0.7711100241023664,-0.5998445679372032
158,-0.63,0.0,0.8116269881274176,,0.0,-0.38300284908601756,-0.4567312533257914,-0.49990193151198364,-0.3431357469504652,0.08225169211668178
159,-0.62,0.0,-0.5547735147157142,,0.0,-0.4004933045363971,-0.49541361639577775,-0.3812666480820803,-0.16860330906090218,-0.030779856125602963
160,-0.62,0.0,0.05982958187525032,,0.0,-0.3849997315345707,-0.5823311063542841,-0.43160796509937566,-0.45880478338655795,-0.26753430429355374
161,-0.6,0.0,-1.194515139482056,,1.0,-0.14922635056782543,-0.3818377844028502,-0.08292770334788113,0.13768558516907714,-0.36602912304850144
162,-0.6,0.0,-0.5842460171786785,,0.0,-0.44404024323838454,-0.23555659989201047,-0.4215475543412193,-0.3723549110174231,-0.5038591120021242
163,-0.6,0.0,-0.1466979991854663,,0.0,-0.36242820382623286,-0.4952530430891797,-0.36599070931486305,-0.31580334722999553,-0.1821210241478063
164,-0.6,0.0,0.057199584685141136,,0.0,-0.7253900866027375,-0.6794309557181186,-0.8620154561969516,-0.6590136813042448,-0.6891321045970276
165,-0.6,0.0,0.10547975646548008,,0.0,-0.19515507283422012,-0.3524678938433306,0.09466906353329414,-0.22013647814193937,-0.37423285588922567
166,-0.59,0.0,-0.0624881333575396,,0.0,-0.7802159948773872,-0.5599842407891874,-0.5563459388698235,-0.8195872341963039,-1.5889908281725056
167,-0.59,0.0,-0.6698658939813262,,0.0,-0.41789255538044484,-0.7047922513764547,-0.3031869010242546,-0.46035337904423285,-0.4084732359471874
168,-0.59,0.0,0.3309807997171794,,0.0,-0.5118782899039948,-0.1418246776076785,-0.24817030954197397,-0.4708123673136947,-0.5723421969754362
169,-0.58,0.0,0.48939460026013304,,1.0,-0.49325412172326133,-0.587694290953991,-0.217187111943667,-0.3956631170844182,-0.33216916350034636
170,-0.56,0.0,-0.9436853231968314,,1.0,-0.42711362842900025,-0.5911114290613203,-0.518624859070104,-0.633735388896422,-0.5672777084262224
171,-0.55,0.0,-0.5655713832045388,,0.0,-0.2661680654991938,-0.2356239072264185,0.0895343199930952,-0.09001260867042873,-0.22793295319813925
172,-0.55,0.0,-0.43545254883497125,,1.0,-0.5103864304956585,-0.4858683380353042,-0.260125235021648,-0.41581046729551285,-0.34995649383827526
173,-0.54,0.0,-0.17008713614658263,,0.0,-0.6833936262969263,-0.9313871031902905,-0.6258700626865894,-0.6005239253149297,-0.48235199884532304
174,-0.54,0.0,-0.2596904574867169,,1.0,-0.4173454143768348,-0.4770065166809569,-0.37050680513948236,-0.18467301187367527,-0.49685702273911064
175,-0.52,0.0,-0.19415642133410488,,0.0,-0.4860244471963193,-0.5775986876388542,-0.4895130617554126,-0.4270060058093734,-0.533353726267366
176,-0.52,0.0,-0.2544828336154851,,0.0,-0.5715654473682613,-0.4911393949334006,-0.5659151443950049,-0.5768727588534692,-0.5230599849852979
177,-0.52,0.0,-0.3009329928149326,,1.0,-0.47650994448868067,-0.5020147493781681,-0.5375474837529656,-0.5347305774144789,-0.892810409515816
