,logbb,bbb_class,all_preds,all_trues_r,all_trues_c,full_set_scores_fold_0,full_set_scores_fold_1,full_set_scores_fold_2,full_set_scores_fold_3,full_set_scores_fold_4
28,-1.48,1.0,-0.37717940618031787,-0.71,0.0,-1.1912212954678933,-0.5503858898627837,-1.3472219483195431,-1.4303283259825759,-1.2506982935378352
29,-1.42,1.0,-0.32654195936431146,-0.7,0.0,-1.2760401473057625,-0.24833287954730163,-1.3436003574251747,-1.348604611517657,-1.3457899083931348
30,-1.42,1.0,-0.0038347348220110922,-0.69,0.0,-1.1929107741906488,-1.4131407057537275,-0.7597461782204469,-1.326795258069831,-1.3122173075472479
31,-1.42,1.0,-0.6103295312499486,-0.67,0.0,-1.3809503781260508,-1.4220007082614519,-1.4276023162999683,-1.3594111598094303,-1.4262479156139594
32,-1.4,1.0,-0.8411384971522011,-0.56,0.0,-1.417716030080118,-1.336909701953366,-1.4227574603294944,-1.4615040841516262,-1.48189348081853
33,-1.4,1.0,-0.5810288376217966,-0.52,0.0,-1.3943119561067971,-1.3902835925992731,-1.1360756364250497,-1.4166415500291307,-1.3903088096136043
34,-1.4,1.0,0.17471958762605777,-0.51,0.0,-0.5179169122034126,-1.3593821776519353,-1.3320881691970785,-1.3328599462923003,-1.2805719511302573
35,-1.4,1.0,-0.4943075144935229,-0.5,0.0,-1.2598093948253553,-1.3875674001818887,-1.3888910194196689,-1.3580408263566779,-0.9272532030571485
36,-1.4,1.0,-0.7589403759103002,-0.44,0.0,-1.040423104818811,-1.3742867806583041,-1.3282185654771428,-0.3303978712433533,-1.2300967355921906
37,-1.4,1.0,-0.1512003110905683,-0.43,0.0,-1.2522816645855677,-1.374319925486027,-1.3408759666253218,-0.6644099155051465,-1.2375512376577742
38,-1.4,1.0,-0.3535327842976787,-0.43,0.0,-1.120770238000073,-0.5874764251141626,-1.2983390601295977,-1.2984233977851158,-1.1929099224680568
39,-1.39,1.0,-0.32711905839161143,-0.4,0.0,-1.193971249514329,-1.3291688925017147,-1.3066280221225453,-1.3002751663487457,0.5004056337190611
40,-1.39,1.0,-0.1094755034875814,-0.4,0.0,-1.146811512252188,-1.4252440946512785,-1.254548588067578,-1.3208149110517984,-1.200884393218432
41,-1.35,1.0,-0.7802005887273112,-0.39,0.0,-0.7621309262123265,-1.3243739813467699,-1.3322735572237379,-1.2581471740466028,-1.2595163069236668
42,-1.34,1.0,-0.23223408104779206,-0.3,0.0,-1.283897749623552,-1.3060544656313355,-1.3350438906987838,-1.2781329811629496,-1.3251645074033975
43,-1.33,1.0,-0.14942143024628124,-0.3,0.0,-0.9089075989338165,-1.3282427295451376,-1.3390012451020823,-1.3000851944897178,-1.2763337373606878
44,-1.3,1.0,-0.1355408942249211,-0.3,0.0,-0.3754928822076143,-1.2859476134325944,-1.2237221018208013,-1.2345599834816032,-1.0896341506446605
45,-1.3,1.0,-0.37892150156336296,-0.27,0.0,-1.1774782361713492,-1.2196937124443363,-1.2621945905155825,-1.269744716098769,-1.2592411915854769
46,-1.3,1.0,-0.4142418756593385,-0.27,0.0,-1.1940310086839028,-0.7257611921821451,-1.2789439171132408,-1.2889167049041008,-1.2668947476760848
47,-1.3,1.0,-0.16562398004812787,-0.25,0.0,-1.1683100299128408,-1.2887723078011264,-0.922841934644854,-1.2584935170098839,-1.1989201978812096
48,-1.3,1.0,-0.538428875346674,-0.25,0.0,-1.2201798115418034,-1.2886634933126824,-1.2826816068691633,-1.258758342095677,-1.0204227497317044
49,-1.3,1.0,-0.0629040930710646,-0.21,0.0,-1.351507541133519,-1.3580823721001747,-1.3133000027268755,-1.3512874823707253,-1.5721965083997576
50,-1.3,1.0,-0.3742223708233163,-0.2,0.0,-1.2243258890055821,-1.2920998202507454,-1.300343888563988,-1.2964017283993265,0.543444463885082
51,-1.3,1.0,-0.18138268955774525,-0.2,0.0,-1.1343074717126722,-1.2777933035558346,-1.2043778070784092,-0.8620976783174773,-1.1674108824900613
52,-1.3,1.0,-0.6567531930245349,-0.19,0.0,-1.2258801433722084,-1.2905802936574118,-1.3048916015639285,-1.3022277550127694,-0.7649429743814781
53,-1.3,1.0,0.3802789085611487,-0.17,0.0,-1.2959803884354488,-1.2996347693784345,-1.2871624821729437,-1.190551834363621,-1.2650649393185567
54,-1.3,1.0,-0.5312319179102456,-0.15,0.0,-1.034346030144765,-0.4026131643853548,-1.2430662986557477,-1.1987688489860029,-1.145063146499137
55,-1.3,1.0,-0.07034757286802715,-0.12,0.0,-1.065354060204403,-1.2182432322689922,-1.1689963170103985,-1.1950014727409202,0.08126763186032807
56,-1.3,1.0,-0.8534261025850571,-0.12,0.0,-0.7184155067881447,-1.3019489218539044,-1.286187009242748,-1.2487629204834696,-1.2231346410017176
57,-1.3,1.0,-0.2832967167064788,-0.1,0.0,-1.1523911462471548,-0.08482120762217825,-1.2606066280493848,-1.2611531753745253,-1.1967445592961417
58,-1.3,1.0,0.02680274050541235,-0.1,0.0,-0.9829452082113999,-1.2242536593974462,-0.43082771487562094,-1.2054152356513228,-1.1667989195061834
59,-1.26,1.0,-0.19092532323627157,-0.1,0.0,-0.7647799025968715,-1.2638947487179115,-1.257803180477033,-1.231528808883285,-1.2230459662545068
60,-1.26,1.0,-0.030451107688903807,-0.08,0.0,-1.1227769896717317,-0.5037215205609065,-1.2406764882185353,-1.165928449430157,-1.1881114788384581
61,-1.23,1.0,-0.5345762329088373,-0.07,0.0,-1.204416905063578,-1.2285841843811443,-1.233956546634993,-1.1909806145313315,-1.0526328775988854
62,-1.23,1.0,0.25875083633533935,-0.06,0.0,-1.2160297151628205,-1.2304277531150807,-1.2312746276589468,-1.075481675454771,-1.249345243144299
63,-1.23,1.0,0.05960877313313047,-0.05,0.0,-1.22955450063558,-1.2344774662321027,-1.2305516822835563,-1.255959144434445,-1.1864828236144047
64,-1.23,1.0,0.13122460409849587,-0.05,0.0,-1.1733697069746023,-1.2305167934878936,-1.2046729214951157,-1.1990954326073633,-1.200216194897981
65,-1.23,1.0,-0.5683461448735435,-0.01,0.0,-1.2098898981456518,-1.2201246888812411,-1.2277634022265482,-1.2623469840639283,-1.2208926531304705
66,-1.23,1.0,-0.15234551394695084,-0.01,0.0,-1.1005977904804383,-1.2156401294470505,-1.185992285761812,-1.21087929639033,-1.1388287531444325
67,-1.22,1.0,-0.1770007614964766,-0.01,0.0,-1.005463947976473,-1.1574905839962302,-1.1526908669269438,-1.1612447675202469,-0.03991563123440437
68,-1.19,1.0,0.29429904881570335,0.0,0.0,-0.2524816204541485,-1.1777739360334827,-1.1922076256671355,-1.112368183836329,-1.0634002394407118
69,-1.17,1.0,0.028404946027916735,0.0,0.0,-0.43936459278084,-1.1657838813155652,-1.1534991223720563,-1.1458780603650882,-1.160069724191157
70,-1.17,1.0,-0.23342527302323826,0.0,0.0,-0.3089137415115039,-1.144403310110956,-1.1341414769929146,-1.1623527296513543,-1.0747409133600812
71,-1.15,1.0,-0.2539918435826144,0.0,0.0,-1.0626176467179744,-1.1551307048998822,-1.091284820137349,-1.1499582488529245,-0.8232206374600765
72,-1.15,1.0,0.10844597587983851,0.03,0.0,-0.9912157034647692,-1.1374511214859404,-1.1199661702092985,-0.4561350510049277,-1.0703936752502303
73,-1.14,1.0,-0.17013099533750778,0.04,0.0,-1.0507117997642828,-1.118564860263935,-1.1367065486028214,-0.5985585073377332,-1.047184008932034
74,-1.12,1.0,0.05039787553165294,0.07,0.0,-1.042872765584095,-1.1548569003235791,-1.1266605241940617,-1.0650539229076768,-1.087186141796333
75,-1.12,1.0,0.7159255188596045,0.08,0.0,-0.945945676490191,-1.120594790174775,-1.1154571782842049,-1.1267708116467536,-1.1445819797241066
76,-1.12,1.0,0.24371816391703727,0.08,0.0,-0.9249057487209057,-1.1054403654328047,-1.0536014969531016,-1.041607725397409,-0.7561898130520897
77,-1.11,1.0,-0.10767039683922904,0.09,0.0,-1.0476239627363888,-0.7827072061509536,-1.1044500336141414,-1.0653664094163529,-1.036496169668583
78,-1.1,1.0,0.2693369929698686,0.09,0.0,-1.0138485638312635,-1.0702331080210865,-1.0510077120767116,-0.35595189033115004,-0.9916360842266466
79,-1.1,1.0,-0.08089308400769653,0.1,0.0,-0.9022951408992437,-1.0560702022973785,-1.056758521139003,-0.9835251615579439,-0.5335768775511521
80,-1.1,1.0,-0.05805734560488557,0.1,0.0,-1.0581235552787778,-1.0903039877522136,-1.0817096953958576,-1.0746496555128289,-1.0439642541823937
81,-1.1,1.0,0.26518290989556054,0.1,0.0,-1.0248229160137718,-1.1021383656262829,-1.103673717273942,-0.9724274836587483,-1.078616171869258
82,-1.1,1.0,0.10015501509638296,0.11,0.0,-1.2207499843076044,-1.1493257093378437,-1.124775360421439,-1.2013160051731042,-1.4923014233044225
83,-1.09,1.0,0.10776897902928305,0.11,0.0,-0.7112552895521257,-1.0320198024058367,-0.9436482669459016,-0.9386898310327814,-0.10251614819712161
84,-1.06,1.0,0.1366724846328736,0.11,0.0,-1.2209756905695766,-1.0683253175825806,-1.0829078901779021,-1.0931463088659623,-1.0746168379209717
85,-1.04,1.0,0.24949305045770429,0.12,0.0,-0.8869553185061942,-0.21021918508756143,-0.9837100199025368,-0.9869481693064369,-0.9034608992941504
86,-1.03,1.0,0.22074677175242208,0.17,0.0,-1.060628241362752,-1.0383102890536244,-1.0356408434128306,-0.6704330664888981,-1.0435916882123946
87,-1.0,0.0,-1.052627516208818,0.2,0.0,-0.85005796140769,-0.9757434388148265,-0.974012646148793,-0.9449926652659367,-0.1379749275178918
88,-1.0,0.0,0.2671470910834833,0.2,0.0,-0.896984168299573,-1.0082436795885479,-0.9902036248395507,-0.9547160198963766,-1.0022931632399932
89,-1.0,0.0,0.03475645859258937,0.2,0.0,-0.9265329273811973,-0.9576282758117777,-0.9642745900812345,-0.9563356464825287,-0.9623873159225219
90,-1.0,0.0,0.6417137375423885,0.2,0.0,-0.6697259492225348,-0.9260410761811589,-0.32129446742415624,-0.9020857970472203,-0.7637806144916163
91,-1.0,0.0,0.3075123201954642,0.23,0.0,-0.8774068170129743,-0.7475737465144046,-1.0051267746658166,-0.9830793526558498,-0.9693537983961031
92,-1.0,0.0,-0.05423685125616106,0.24,0.0,-0.8833018823520273,-0.9967026885906336,-0.9943928135137439,-0.7097036019802787,-0.9326155763000371
93,-1.0,0.0,0.15088057911742997,0.28,0.0,-0.7852722451916085,-0.9838432936720232,-0.3968393709896488,-0.9012889387742687,-0.8463454599492279
94,-1.0,0.0,0.1203725389184206,0.28,0.0,-0.34894899142251695,-0.9739417972294907,-0.9605090368309529,-0.9677228232663725,-0.9056108511818086
95,-1.0,0.0,0.10125605490931358,0.28,0.0,-0.5711296869096683,-0.99038394040066,-0.9733249511532899,-0.9546969451470174,-0.9485620548043159
96,-1.0,0.0,0.1657409621855887,0.3,0.0,-1.0769178781094793,-1.006450500755108,-0.9787799878059912,-0.9672701482452362,-0.9487470747999548
97,-1.0,0.0,0.3811440504870576,0.3,0.0,-0.9575172980184888,-0.990351953997629,-0.9825844052557977,-0.9765742877968685,-0.4697492819245964
98,-1.0,0.0,-0.17663986352732938,0.3,0.0,-0.8234315062506422,-0.9598136811942862,-0.05522377364623934,-0.9318306320998689,-0.8316039206537822
99,-1.0,0.0,-0.10933292165645028,0.32,0.0,-0.9260635394771854,-1.0173012365051906,-0.7746910875405121,-1.0312075803390242,-1.0113511635731527
100,-1.0,0.0,0.23005274514536123,0.33,0.0,-0.6523139785295541,-0.9970318841976806,-0.9843191806743604,-0.9915790110265085,-0.9846675805418108
101,-0.95,0.0,0.40291177458094724,0.36,0.0,-0.7539467490670773,-0.9492038405454498,-0.5411457033414068,-0.9362760484766659,-0.8917846041076666
102,-0.95,0.0,-0.29036120087524,0.37,0.0,0.04747045821461309,-0.8948375669718363,-0.8588528659882942,-0.8234668996977005,-0.7323145931024919
103,-0.93,0.0,0.4004340851149003,0.37,0.0,-0.9736452818355713,-0.930333192524898,-0.9565822123108547,-0.9769083745942171,-0.9218503653870956
104,-0.93,0.0,0.09683079624022367,0.39,0.0,-0.8595365177220348,-0.929085120800037,-0.9204941707960609,-0.9132848667440847,-0.6983579264706337
105,-0.92,0.0,0.3560888666607588,0.4,0.0,-0.8369146233150258,-0.880111716720844,-0.9190650751508936,-0.8816976319491843,-0.9064824804328832
106,-0.9,0.0,0.54792378007408,0.4,0.0,-0.9275282213768407,-1.0304551821018313,-0.8742361768549537,-0.8668209902497706,-0.9242537879821542
107,-0.9,0.0,0.04233377826243841,0.4,0.0,-0.8204815690349287,-0.9036911077837154,-0.663645639898413,-0.9053405596740813,-0.7910424969807063
108,-0.9,0.0,0.23217239347397553,0.4,0.0,-0.9855496707579122,-0.9156571412702886,-0.9176855260882567,-0.9272446709141778,-0.8879757620490837
109,-0.9,0.0,-0.5475158921435854,0.41,0.0,-0.729166560098665,-0.9012033160868936,-0.8315993778665031,-0.808397162886995,-0.19715950309484478
110,-0.89,0.0,0.4674312084323634,0.43,0.0,-0.7420611563821895,-0.7536986977637294,-0.8814238507531474,-0.8364457291849191,-0.8232289885456334
111,-0.89,0.0,-0.25448043401422354,0.43,0.0,-0.6430026808102963,-0.8430539229267817,-0.8664180647332441,-0.8110764632765383,-0.18515725083348938
112,-0.87,0.0,-0.19749963697299722,0.43,0.0,-0.6862931454782929,-0.8332695099000389,-0.613491275716801,-0.8072239050414096,-0.8168411467834451
113,-0.85,0.0,0.1197879902713252,0.45,0.0,-0.8724000848031557,-0.8526482263533469,-0.841711274114392,-0.8401838135669454,-1.0840303648285583
114,-0.85,0.0,0.0530031849882708,0.46,0.0,-0.8407620551793384,-0.87393450266882,-0.8062384260046667,-0.874040085942808,-0.8572825483560101
115,-0.85,0.0,-0.5494473456346037,0.48,0.0,-0.8161084322862874,-0.8632539703854037,-1.166914334915736,-0.8956192686395702,-0.8516798438148893
116,-0.82,0.0,0.5165462268375233,0.48,0.0,-0.8342389712359373,-0.8171790080152156,-0.799422819656975,-0.867219945678809,-0.803418138515697
117,-0.8,0.0,-0.01049960236213913,0.48,0.0,-0.7090017819637559,-0.8012767779863523,-0.8117458920372683,-0.8013599651098344,-0.8110787276086423
118,-0.8,0.0,0.613097380688476,0.5,0.0,-0.41045772979853196,-0.7805730769892462,-0.7914125068811325,-0.7407256214906573,-0.6530474367574229
119,-0.8,0.0,0.3464556941065307,0.51,0.0,-0.7412859572934558,-0.7934234129261826,-0.3286962455628947,-0.8016299675111954,-0.7544748483123321
120,-0.8,0.0,-0.020726829813660648,0.55,0.0,-0.6318572533526127,-0.23745566973146653,-0.747335136465862,-0.7513214608870699,-0.6924156595489397
121,-0.8,0.0,0.4392575782939381,0.55,0.0,-0.7514672280675683,-1.4051382891899324,-0.809151504544004,-0.8049479188757173,-0.7567541328629661
122,-0.8,0.0,0.2523535124600165,0.55,0.0,-0.7495436744691724,-0.7868933578891234,-0.7964650257202375,-0.7802850058149371,-0.7838617198405887
123,-0.8,0.0,-0.4270041632642321,0.56,0.0,-0.45066843243780397,-0.7733355436970044,-0.7674860624159036,-0.7286383652717757,-0.6845427038807802
124,-0.8,0.0,1.0081945064185664,0.6,0.0,-0.8248920053096265,-0.8014495008031853,-0.8051159804802364,-0.829156362532554,-0.8106151685662383
125,-0.8,0.0,0.3508068047011207,0.7,0.0,-0.7978930576920507,-0.7968250156835337,-0.7974609061664502,-0.7905686815818029,-0.7890006851893558
126,-0.79,0.0,0.25973111432506957,0.77,0.0,-0.710836336117077,-0.4501253280066682,-0.76176178155101,-0.695225706524299,-0.7098858145506394
127,-0.78,0.0,0.8773194577989232,0.8,0.0,-0.7205469861410156,-0.7809465418183845,-0.7701510179607272,-0.8188354921111155,-0.7342118167772094
128,-0.76,0.0,0.16912630068851217,0.81,0.0,-0.6211804403373752,-0.7362784256997937,-0.46220934226730925,-0.7036195058359721,-0.6984973225330752
129,-0.74,0.0,0.4790732736347406,0.83,0.0,-1.218158528566873,-0.7595817497504124,-0.758308996360257,-0.7799315504791188,-0.7968845643378326
130,-0.73,0.0,0.7459817859441438,0.86,0.0,-0.7134348332567507,-0.7172151684426135,-0.741347834601249,-0.7197811417149205,-0.7791906852200825
131,-0.73,0.0,0.8488485108239149,0.86,0.0,-0.7282591919160595,-0.7117170160165238,-0.745931699194297,-0.9794372519017154,-0.7002300353773868
132,-0.73,0.0,0.6282841761410496,0.87,0.0,-0.3161784089315641,-0.7099823427453518,-0.6721766045646694,-0.6709168764396398,-0.7090492870610524
133,-0.73,0.0,-0.02111232814128479,0.88,0.0,-0.5366256094942428,-0.7198170415108843,-0.4130235917345502,-0.6819561647433584,-0.7033582217112133
134,-0.72,0.0,0.37516518212743666,0.89,0.0,-0.5850606262770163,-0.7060507585886234,-0.3933332786352841,-0.6056069217329506,-0.6971118925502557
135,-0.71,0.0,0.5493617350830348,0.89,0.0,-0.6504602538374061,-0.7059443789865367,-0.7078588830167468,-0.9390065635208833,-0.6818902261096446
136,-0.71,0.0,0.4070215580955403,0.9,0.0,-0.37717940618031787,-0.6941171389047831,-0.7170342592691631,-0.719925169335201,-0.7075238318545606
137,-0.7,0.0,0.7550378091394478,0.9,0.0,-0.4263175336386595,-0.6872471231717177,-0.6468548232615994,-0.6697593605196612,0.20146715692899608
138,-0.7,0.0,0.8116641308488424,0.9,0.0,-0.6530771187465104,-0.39760723622193783,-0.6840963153243047,-0.6867183171118614,-0.6941752534755475
139,-0.7,0.0,0.8177672318163604,1.0,0.0,-0.5495506450677821,-0.678122463174872,-0.664530692937594,-0.23928685783482576,-0.5413211910950314
140,-0.7,0.0,0.8772464892763909,1.0,0.0,-0.32654195936431146,-0.6836224213123284,-0.6863183323116762,-0.7389974202485395,-0.7041233436924706
141,-0.7,0.0,0.028224764933219623,1.0,0.0,-0.6178833231814933,-0.6892474493918661,-0.6634460892214848,-0.6065009095481957,-0.6927121499518352
142,-0.69,0.0,1.1461492632268337,1.06,0.0,-0.0038347348220110922,-0.6322182531547295,-0.6060716590400737,-0.6010040082669943,-0.419619824446699
143,-0.67,0.0,0.649068886272391,1.06,0.0,-0.4967513001225864,-0.6261527863821651,-0.5829163240860662,0.02635491762262495,-0.4827246638104455
144,-0.67,0.0,0.5496436964461104,1.11,0.0,-0.6103295312499486,-0.680882428178675,-0.6683095583453494,-0.7255101236615565,-0.7250527658958995
145,-0.67,0.0,-0.9018043283904216,1.11,0.0,-0.782035678664374,-0.6784058524612915,-0.6979386198976183,-0.7640340101988046,-0.8762859648591464
146,-0.67,0.0,0.0504500090084828,1.15,0.0,-0.6831139648062471,-0.673930996792811,-0.6579729285458717,-0.6554532060265775,-0.7912557322029797
147,-0.67,0.0,0.6776992944081052,1.26,0.0,-0.5719453130319776,-0.6502009980414035,-0.6444364878114094,-0.6425569963252244,-0.4253748073268387
148,-0.67,0.0,0.8282788915832503,1.3,0.0,-0.6363099709244958,-0.5799914652942427,-0.6565331885847877,-0.6526301593085035,-0.6381710343874698
149,-0.67,0.0,0.4519424311664301,1.38,0.0,-0.6897686837798805,-0.6690340407552974,-0.6928436149689623,-0.6204332143193455,-0.7717552011748073
150,-0.66,0.0,1.0051873653300145,1.38,0.0,-0.620964639955704,-0.662832077427284,-0.5982573549101876,-0.6469849867828886,-0.6582219974477564
151,-0.66,0.0,0.6809677362085089,1.53,0.0,-0.7395161639305906,-0.6509337701084168,-0.6338772891168597,-0.6324000222599202,-0.6850831599343797
152,-0.66,0.0,0.6830688629028091,1.7,0.0,-0.686111894881423,-0.6381365275259879,-0.6528575780646413,-0.6043576849751819,-0.6864391245069554
153,-0.66,0.0,0.31509191811584647,,0.0,-0.491519702849256,-0.01695083712457144,-0.6127736912146925,-0.605390725399054,-0.5354899391989162
154,-0.66,0.0,0.0019363141795310278,,0.0,-0.7141459462786945,-0.6483753635877014,-0.6725613629321585,-0.6662790051530167,-0.6221649120298981
155,-0.65,0.0,0.18417843362034794,,0.0,-0.714568005598997,-0.7198385010473181,-0.7189732708278437,-0.695405427529713,-0.7908573144361225
156,-0.64,0.0,-0.13339834955002755,,0.0,-0.5528313390665623,-0.6444525406371462,-0.6223358594023489,0.010319538203808288,-0.5986951459929268
157,-0.63,0.0,0.7052121781677685,,0.0,-0.5384513355431672,-0.8864911133730115,-0.6274074225952833,-0.6512126647844385,-0.6099924095951745
158,-0.63,0.0,0.479164541070132,,0.0,-0.43689856681670336,-0.6280712768901022,-0.6095549694620995,-0.5734462944729088,-0.15214522502463373
159,-0.62,0.0,-0.5900675718325328,,0.0,-0.6138232182384543,-0.60466205476523,-0.6144595781515143,-0.5848364915671058,-0.2686913913582245
160,-0.62,0.0,-0.10879961645003325,,0.0,-0.5272317463430027,-0.6099976501551642,-0.6141997091479271,-0.5635540823205728,-0.17898680886670865
161,-0.6,0.0,-0.9476203893287546,,1.0,-0.5622516248718219,-0.623633659165762,-0.6051975149079497,-0.40811998859554316,-0.5966971749212351
162,-0.6,0.0,-0.7802822462337186,,0.0,-0.4892786706432092,-0.6085820116802065,-0.578018440352927,-0.5470903988488499,-0.5260845151389133
163,-0.6,0.0,-0.09587482990831894,,0.0,-0.40533084929332097,-0.5709372634629294,-0.5724456026865056,-0.5116901026669549,-0.1346885386368789
164,-0.6,0.0,-0.08267514528069025,,0.0,-0.5023507587062911,-0.5918149778234872,-0.270381143778384,-0.5865364192540361,-0.5522281054987906
165,-0.6,0.0,-0.04291463906986953,,0.0,-0.5176498981559144,-0.5856589864326328,-0.18538792466640638,-0.5314804221046389,-0.4749201148297639
166,-0.59,0.0,-0.2772922293774362,,0.0,-0.6765433792018407,-0.627718458981565,-0.6505447151171343,-0.6531827714560364,-0.9061301859943417
167,-0.59,0.0,-0.6135347511117366,,0.0,-0.5141196251420582,-0.043495686906607114,-0.5316725468742034,-0.4729947716068569,-0.42080230800711405
168,-0.59,0.0,0.28001177310687014,,0.0,-0.47640458163004373,-0.20942268964525224,-0.5834177650231277,-0.5193739518424115,-0.5690990303517239
169,-0.58,0.0,0.3089561227717297,,1.0,-0.5330530491515031,-0.5864854867651231,-0.577513566718836,-0.5667642544183197,-0.7132105409600242
170,-0.56,0.0,-0.8954767378009695,,1.0,-0.8411384971522011,-0.56715291033002,-0.574215338683494,-0.6010672824467617,-0.5843179196592275
171,-0.55,0.0,-0.16073796580395117,,0.0,-0.3888495579093504,-0.5033800979919509,-0.08482145763703178,-0.4447145138526374,-0.4428327157988385
172,-0.55,0.0,0.3261264591304659,,1.0,-0.461185387193337,-0.551396239562937,-0.5485325069319367,-0.6237716472306093,-0.5394568276822651
173,-0.54,0.0,-0.35813936724444023,,0.0,-0.4798398457488085,-0.35056771419990307,-0.5410655662965457,-0.5511399153830656,-0.49046282612791126
174,-0.54,0.0,0.20130716945152882,,1.0,-0.43796844544829727,-0.527788015780403,-0.5500167976371866,-0.06572427872840363,-0.4863109751579728
175,-0.52,0.0,-0.7438581493123086,,0.0,-0.38011821124830303,-0.5041004139686283,-0.36732395550426644,-0.4308439152043543,-0.36493799077334094
176,-0.52,0.0,-0.5472350814935626,,0.0,-0.5261115207647942,-0.5317635828783541,-0.5137073295222789,-0.5257678360183156,-0.9374193804169563
177,-0.52,0.0,-0.7303771949473972,,1.0,-0.46192605399914066,-0.5048699202315396,-0.5008017382113439,-0.4659521496309326,0.032299423459482036
