,logbb,bbb_class,all_preds,all_trues_r,all_trues_c,full_set_scores_fold_0,full_set_scores_fold_1,full_set_scores_fold_2,full_set_scores_fold_3,full_set_scores_fold_4
17,-1.67,1.0,-0.23153592183934227,-1.0,0.0,-1.58915757308818,-1.6491124135004445,-1.6257475863766473,-1.6416092507841904,-0.9616643413508905
18,-1.57,1.0,-0.5750871091672927,-1.0,0.0,-1.480587738608357,-1.5368990333513388,-0.8718507236366362,-1.526680321328694,-1.4202069804066126
19,-1.57,1.0,-1.040402845671344,-1.0,0.0,-1.4589734820462585,-1.5551227326449624,-1.5412113079432659,-0.827767400426054,-1.4966927635406415
20,-1.54,1.0,-0.544109560007213,-1.0,0.0,-1.5141263229917514,-1.1970668422927337,-1.527187061398865,-1.5366099320195867,-1.5066178192768716
21,-1.54,1.0,0.1442549338313949,-0.95,0.0,-1.5521593733164294,-1.5311870943455503,-1.5257199745186178,-1.5370011479217915,-1.1940298061385362
22,-1.52,1.0,-1.0978107292784798,-0.9,0.0,-1.258047735253252,-1.4901466261892855,-1.4390642633743604,-0.35794936908792474,-1.3589544180915387
23,-1.52,1.0,-0.8385743397394928,-0.8,0.0,-0.8011851023105431,-1.5195966074799372,-1.539243394482023,-1.5304250898712095,-1.5347988363916567
24,-1.52,1.0,-0.22106130692943227,-0.8,0.0,-0.7664712174203058,-1.51520697420138,-1.4907630722833631,-1.4904945080072827,-1.4518918395013565
25,-1.52,1.0,-0.48149480069934064,-0.8,0.0,-1.1603069110493542,-1.5150250663904847,-1.4974761240767975,-1.5071334468834527,-1.4931495143058597
26,-1.52,1.0,-1.0712316963489807,-0.74,0.0,-1.2706641542020585,-1.4932511394576096,-1.459636572397809,-1.4875531804256095,-0.6604954418790311
27,-1.5,1.0,-0.40902277963210587,-0.73,0.0,-1.3599431174348526,-1.4728054061129594,-0.8515923372016131,-1.4745489563668763,-1.420172314721421
28,-1.48,1.0,-0.6271651844552322,-0.71,0.0,-1.211520526722775,-0.651400534070088,-1.3544891177797866,-1.4555428811526672,-1.2915365252916087
29,-1.42,1.0,-0.2400913971656045,-0.7,0.0,-1.238767768831737,-0.24104916432905535,-1.3286872148332005,-1.3994174447820489,-1.3494149536578341
30,-1.42,1.0,0.1048183060643434,-0.69,0.0,-1.2958094836648768,-1.4117468838252067,-0.8008274925035723,-1.3820092701772742,-1.3005380125926413
31,-1.42,1.0,-0.6108711429018681,-0.67,0.0,-1.45423350103389,-1.4243533141281612,-1.441159075362404,-1.3809869659534144,-1.4193105896769953
32,-1.4,1.0,-0.9247349955923021,-0.56,0.0,-1.4352551691716118,-1.4233864832770837,-1.4195284751748096,-1.4351675381348141,-1.5201951076154687
33,-1.4,1.0,-0.6725381445971996,-0.52,0.0,-1.3699118409283422,-1.3951156853640627,-1.0915619875364115,-1.3969820680545253,-1.3594321086800876
34,-1.4,1.0,0.1853064817313167,-0.51,0.0,-0.5856680169121297,-1.3761480426113222,-1.3451215815260478,-1.381354150280187,-1.2973737155788247
35,-1.4,1.0,-0.2797021517243659,-0.5,0.0,-1.3142890250700063,-1.393022696931912,-1.3968500877144294,-1.3851124230938612,-1.0335318890055138
36,-1.4,1.0,-0.7631678345319224,-0.44,0.0,-1.1863968214696587,-1.369449432436261,-1.3249342179290677,-0.3337675314066151,-1.2565699879426326
37,-1.4,1.0,-0.24040887175156095,-0.43,0.0,-1.3117935431616214,-1.3899625833718154,-1.3568033484326498,-0.7747097842634005,-1.2367577836503567
38,-1.4,1.0,-0.505497268077867,-0.43,0.0,-1.2367785645055027,-0.4773344836093232,-1.3023879944195167,-1.3591900933695085,-1.1557281312645873
39,-1.39,1.0,-0.40722968309460766,-0.4,0.0,-1.2910857747882012,-1.346027783815164,-1.3172571506573907,-1.3712545753947265,0.3827510014217247
40,-1.39,1.0,0.038657740216389756,-0.4,0.0,-1.286769758210599,-1.4160861586525568,-1.2448434651013238,-1.3952273921292213,-1.2362783573946932
41,-1.35,1.0,-0.6975883234855427,-0.39,0.0,-0.6573773943859645,-1.3358505964393006,-1.3352282634179347,-1.3248135992819978,-1.3039566388583934
42,-1.34,1.0,-0.272272576975707,-0.3,0.0,-1.3233283600576864,-1.2304812637424059,-1.3380071153685682,-1.3263067893500031,-1.3399084875100447
43,-1.33,1.0,-0.15850098867221854,-0.3,0.0,-1.25847417539941,-1.328040252179623,-1.334239469473392,-1.3217761180857388,-1.306593027442642
44,-1.3,1.0,-0.10957309418755444,-0.3,0.0,-0.326579393192956,-1.2843979987929854,-1.2406111752410602,-1.2545848094187189,-1.0814350203062069
45,-1.3,1.0,-0.37992290657091177,-0.27,0.0,-1.2349115091942167,-1.2821703638540096,-1.2699541442347078,-1.288016656923061,-1.2490295727150582
46,-1.3,1.0,-0.3546469142992475,-0.27,0.0,-1.30097411282724,-0.7869127557885445,-1.2906411709463066,-1.2919398762686578,-1.2873005606058587
47,-1.3,1.0,-0.2788163671894098,-0.25,0.0,-1.2249999547468713,-1.2933345536727021,-0.91087318884767,-1.298245846656698,-1.2171850238660025
48,-1.3,1.0,-0.33444649088090594,-0.25,0.0,-1.2339186226658192,-1.298943833640569,-1.2897649121688266,-1.30511890149313,-1.0759213410085262
49,-1.3,1.0,0.10802281335061367,-0.21,0.0,-1.3589196482311805,-1.3397783566227193,-1.2869291741949325,-1.33755749104462,-1.4595598140958554
50,-1.3,1.0,-0.20334081622783756,-0.2,0.0,-1.2252677589562806,-1.300694661916192,-1.2933406931480564,-1.2839535326051605,0.6492337688461685
51,-1.3,1.0,-0.25753889781219114,-0.2,0.0,-1.168258592372323,-1.2819822733130646,-1.2428830419793833,-1.0630385675772134,-1.1367624248610453
52,-1.3,1.0,-0.6307096424494145,-0.19,0.0,-1.2801955227340966,-1.2943119900957536,-1.2963406694387514,-1.3048697918728667,-0.9370170438797314
53,-1.3,1.0,0.4226448076403085,-0.17,0.0,-1.286196832316862,-1.3016253131197424,-1.2937691897131443,-1.0773533970926668,-1.3098374292455526
54,-1.3,1.0,-0.6759416119966752,-0.15,0.0,-1.0720647294127277,-0.38652661381671877,-1.2352856295480057,-1.2739571248293773,-1.1087259162272274
55,-1.3,1.0,-0.17836398396426914,-0.12,0.0,-1.1198840217976427,-1.2482197985034789,-1.1925644919600562,-1.266288213688627,0.009188955923780275
56,-1.3,1.0,-0.8055828172913261,-0.12,0.0,-0.8241430510499672,-1.2922538074532475,-1.284893636413974,-1.2803912152956722,-1.2318882778411373
57,-1.3,1.0,-0.24121153278677707,-0.1,0.0,-1.2132384875522306,-0.027851395094383755,-1.2649883388230352,-1.2769773050680233,-1.2165411447258407
58,-1.3,1.0,0.05555185691433901,-0.1,0.0,-1.1759220481630124,-1.2591994002554605,-0.43038344626455394,-1.2720074566376223,-1.1392479830558415
59,-1.26,1.0,-0.35383751620850584,-0.1,0.0,-0.7044636493159263,-1.2580364370949069,-1.2591823519561973,-1.2442847358593068,-1.2178400387583381
60,-1.26,1.0,-0.061880041908562534,-0.08,0.0,-1.2518397694804668,-0.561049164860152,-1.2341975020527198,-1.2440747953239548,-1.1992943350102165
61,-1.23,1.0,-0.5723690670453883,-0.07,0.0,-1.2132571678398367,-1.224379710819383,-1.2242579423621074,-1.2261059136953008,-1.1088140342035568
62,-1.23,1.0,0.27827328212885283,-0.06,0.0,-1.206957894225227,-1.230942871285383,-1.2413385866550302,-1.063995500620829,-1.2375165933586367
63,-1.23,1.0,0.07282479854327362,-0.05,0.0,-1.2081073860264462,-1.2299201962565323,-1.219353528542994,-1.215475904583105,-1.227925139029045
64,-1.23,1.0,0.15702186734959203,-0.05,0.0,-1.1836064009513059,-1.2381024189057634,-1.1893951756223826,-1.2317256858581183,-1.1644080071783214
65,-1.23,1.0,-0.622730702723464,-0.01,0.0,-1.2566727912065887,-1.2251418694776453,-1.2170606311024352,-1.1412574415003998,-1.211171261589194
66,-1.23,1.0,-0.005320513663621154,-0.01,0.0,-1.173175010118005,-1.2255924044745379,-1.2014899383188349,-1.2129864688873815,-1.1471153476302316
67,-1.22,1.0,-0.2362102755506263,-0.01,0.0,-1.046191585225797,-1.171848704650455,-1.1470374218085806,-1.1711774606728471,0.1881232009444452
68,-1.19,1.0,0.3590204044662288,0.0,0.0,-0.36223292392788664,-1.1840551311899803,-1.1882410819887603,-1.1723395621089763,-1.0464817277375202
69,-1.17,1.0,-0.0893681635173409,0.0,0.0,-0.49227708150665933,-1.1598829731544285,-1.1487048298465241,-1.1644897920485424,-1.1020965101310478
70,-1.17,1.0,-0.287217800325454,0.0,0.0,-0.42384989258609057,-1.1387759751404671,-1.1202605827940098,-1.1482404567098325,-1.0660503398852852
71,-1.15,1.0,-0.23688681688603527,0.0,0.0,-1.1295088406335225,-1.1500941754221696,-1.0825250863839304,-1.1554234655245454,-0.9189365880758464
72,-1.15,1.0,0.12653508797770743,0.03,0.0,-1.0926556007538994,-1.1431211439262052,-1.1202606747290766,-0.5842374375507554,-1.0955414183611514
73,-1.14,1.0,-0.21091873232792216,0.04,0.0,-1.1404520608250068,-1.1151029642386892,-1.1409152347266829,-0.7025133912311587,-1.064065257952445
74,-1.12,1.0,-0.16749647357940975,0.07,0.0,-1.1136282091209304,-1.1108831181000722,-1.1116227146858806,-1.1148972353439601,-1.0862455976612866
75,-1.12,1.0,0.8582185947639622,0.08,0.0,-1.0419725993678115,-1.1225076817747004,-1.1348120668914026,-1.1358044648947552,-1.1570970656621935
76,-1.12,1.0,0.27235755535671746,0.08,0.0,-0.9727861448111614,-1.1014780246694111,-1.0575682141954408,-1.1021532226764268,-0.7502588277437344
77,-1.11,1.0,-0.019079675350503433,0.09,0.0,-1.0312779318087757,-0.821817128331873,-1.108531407155163,-1.1058916633064095,-1.0299821394726913
78,-1.1,1.0,0.4807695162613441,0.09,0.0,-1.0370557382476326,-1.0856932758618825,-1.0614271603297825,-0.48996949000576423,-1.005646290509412
79,-1.1,1.0,-0.16612103088630284,0.1,0.0,-0.9597526142731326,-1.066599083193532,-1.0565047646499999,-1.0588549477709661,-0.6072665048961088
80,-1.1,1.0,-0.020270491125347977,0.1,0.0,-1.0764056031257234,-1.0857545497512968,-1.084383808976822,-1.0786601626761063,-0.9030131558936694
81,-1.1,1.0,0.3225961287168938,0.1,0.0,-1.0591815632928183,-1.1007373896764194,-1.105618836578103,-0.8999326074701915,-1.0798771275549996
82,-1.1,1.0,0.1942183748473745,0.11,0.0,-1.2349035840845308,-1.1267177307227259,-1.132621723794029,-1.1141254558022409,-1.4956346232170676
83,-1.09,1.0,0.02980223002006232,0.11,0.0,-0.8330683443585278,-1.0333194621389,-0.956499214085692,-1.0328655660505843,-0.1120751781524581
84,-1.06,1.0,0.11071064099489271,0.11,0.0,-1.162363422953071,-1.0599653499091815,-1.0678213805950894,-1.074675999873083,-1.0454230033040732
85,-1.04,1.0,0.2531222677048758,0.12,0.0,-0.8841148042016835,-0.2046111836418592,-0.9829451357392016,-1.0180245406227122,-0.8726198967375229
86,-1.03,1.0,0.4204298305332957,0.17,0.0,-1.0428307709636941,-1.0360775053598803,-1.0412473608517863,-0.8544051838995506,-1.0266185378933312
87,-1.0,0.0,-0.8461417159568316,0.2,0.0,-0.9440353361364093,-0.9887551504842014,-0.9843012666884737,-0.980241882399361,-0.1867469977639376
88,-1.0,0.0,0.22005844808162642,0.2,0.0,-0.9651358005232136,-1.005198664216069,-0.9850059652406201,-0.9808507620397052,-1.0939772044942386
89,-1.0,0.0,0.07387725239949766,0.2,0.0,-0.952255327080786,-0.8939106867584139,-0.968005826008349,-0.9908880639259703,-0.9748441773860402
90,-1.0,0.0,0.47667285825255523,0.2,0.0,-0.794721174514185,-0.967655653427387,-0.3518473537905392,-0.9531304598848345,-0.8028869695481611
91,-1.0,0.0,0.5171694341527028,0.23,0.0,-0.9410045868308375,-0.7283801212214988,-1.008729024739703,-0.98810311247569,-0.9946285574154469
92,-1.0,0.0,0.013144512308272955,0.24,0.0,-0.8880936162595219,-0.9950411165021813,-0.9970316362686986,-0.7036587785721893,-0.9531431264896089
93,-1.0,0.0,0.16696838503065892,0.28,0.0,-0.8681620280817203,-0.9929686520679907,-0.4689035596592326,-0.98511449079843,-0.8399543274654269
94,-1.0,0.0,0.2522414424702035,0.28,0.0,-0.23153592183934227,-0.9917444289070155,-0.967132940576852,-0.9813971710864542,-0.9225539582218703
95,-1.0,0.0,0.3539610390437884,0.28,0.0,-0.5750871091672927,-0.9914174042303235,-0.9817896974575742,-0.9890056230962491,-0.9758900850240598
96,-1.0,0.0,0.14113281780698986,0.3,0.0,-1.040402845671344,-1.000747684134271,-0.9840979685709997,-0.9936948666316211,-0.9567533613150172
97,-1.0,0.0,0.2815068561508588,0.3,0.0,-0.9838292941965863,-0.9922982779788814,-0.9806421390222962,-0.9875523777885523,-0.3291268125845485
98,-1.0,0.0,0.20435832901327675,0.3,0.0,-0.8385349984013847,-0.9710152538614291,0.03894394236043344,-0.9655822238643157,-0.7831766697217343
99,-1.0,0.0,0.04963026752005556,0.32,0.0,-0.9935526636320646,-1.0075419228167646,-0.7675673887320814,-1.001066244929278,-1.0424446687692865
100,-1.0,0.0,0.2380113655517816,0.33,0.0,-0.544109560007213,-0.9891153529114266,-0.9950141976469316,-1.0024242051925698,-0.9962702457984169
101,-0.95,0.0,0.3657184917301189,0.36,0.0,-0.8429100375485435,-0.9488404968437804,-0.5613218058553983,-0.9465015879917471,-0.9119341551231916
102,-0.95,0.0,-0.348425846740943,0.37,0.0,0.1442549338313949,-0.9265266268356952,-0.8709302059821822,-0.9069428537223083,-0.728636196837817
103,-0.93,0.0,0.40748195908050144,0.37,0.0,-0.9654156861041544,-0.9359144021882729,-0.9675000555433183,-1.1271359245778918,-0.9463623334441064
104,-0.93,0.0,0.18496719809620188,0.39,0.0,-0.927053406671228,-0.9281922709347179,-0.9179468511670527,-0.9258018217385072,-0.6749014797001766
105,-0.92,0.0,0.32211445344373624,0.4,0.0,-0.8968000954374848,-0.8876213228256099,-0.910009696389929,-0.9182679823973706,-0.8900139903847983
106,-0.9,0.0,0.18844189349354054,0.4,0.0,-0.949178458358836,-0.9720239801813161,-0.8791558984761152,-0.9117924876578569,-0.8884383343579337
107,-0.9,0.0,0.09226113993923664,0.4,0.0,-0.8755375243914015,-0.9027876903547188,-0.6717229191171505,-0.8936571320423404,-0.8022748773455013
108,-0.9,0.0,0.20926887096793576,0.4,0.0,-1.0978107292784798,-0.9065968740630217,-0.9136546176582787,-0.9042519075890175,-0.8906590425758492
109,-0.9,0.0,-0.4781242356092284,0.41,0.0,-0.7940875843371118,-0.901506651718771,-0.8381935211884994,-0.8727757600080064,-0.18144488613507753
110,-0.89,0.0,0.5819519718148993,0.43,0.0,-0.8368360376264191,-0.8305473746583206,-0.884196673057149,-0.8758893044675641,-0.8452469379812274
111,-0.89,0.0,-0.25494712452365886,0.43,0.0,-0.7375176381783753,-0.8568035097610536,-0.8755761689272697,-0.8511515293426264,-0.16705862813922295
112,-0.87,0.0,-0.1738456872707762,0.43,0.0,-0.8082927745737613,-0.8342041530796753,-0.5859345998950678,-0.8390945488215245,-0.8029757381948383
113,-0.85,0.0,0.2785828174642719,0.45,0.0,-0.8668847900511567,-0.8471277296773845,-0.8308066091615218,-0.8470160667401306,-1.0005254761792788
114,-0.85,0.0,0.0016972252688928792,0.46,0.0,-0.8870244763977827,-0.8650163123180783,-0.8963435611164354,-0.8860385736060241,-0.8624400536964067
115,-0.85,0.0,-0.5176967037535377,0.48,0.0,-0.8354019470661229,-0.8565102615767484,-1.1091362702068843,-0.861738013238805,-0.8500496559732806
116,-0.82,0.0,0.4806473775187939,0.48,0.0,-0.8007691850334422,-0.8200210029441192,-0.8670155007464904,-0.8246563688880036,-0.8173044279586175
117,-0.8,0.0,-0.08539461474538278,0.48,0.0,-0.8385743397394928,-0.7979704158523766,-0.809518325273625,-0.8088046074893317,-0.7952915760476338
118,-0.8,0.0,0.7817703127780112,0.5,0.0,-0.22106130692943227,-0.783245421216721,-0.7739868258355648,-0.7810881863070671,-0.6791280484466284
119,-0.8,0.0,0.18867723731504124,0.51,0.0,-0.7805256464443305,-0.7925288111819772,-0.4020153498015997,-0.8067454829095108,-0.7628768234857485
120,-0.8,0.0,-0.003957747593472038,0.55,0.0,-0.6901768175647846,-0.2575631695669144,-0.7473750135969902,-0.7864748019800615,-0.7097828202198327
121,-0.8,0.0,0.5153595332559917,0.55,0.0,-0.8160154838731478,-1.3082075615775624,-0.7979614777984863,-0.7966128728035611,-0.7832938521546656
122,-0.8,0.0,0.285757995271623,0.55,0.0,-0.8098294387025919,-0.8594606357843328,-0.7962094486957628,-0.7962551430190262,-0.7805686209686384
123,-0.8,0.0,-0.20047431078655129,0.56,0.0,-0.48149480069934064,-0.7898655673805732,-0.7721728413476053,-0.760615771399639,-0.7328562933688126
124,-0.8,0.0,1.1369899880906782,0.6,0.0,-0.7923116509095158,-0.9508493145236214,-0.8082411181092639,-0.8124217593979,-0.8182573767662273
125,-0.8,0.0,0.32577787533276176,0.7,0.0,-0.8170040027962293,-0.8022671736541683,-0.800417676091906,-0.7144612770142582,-0.78846597984483
126,-0.79,0.0,0.2174652895169916,0.77,0.0,-0.7003092168605495,-0.48861532266068625,-0.7740099329148097,-0.759766632032345,-0.7316834529867088
127,-0.78,0.0,0.942839932934422,0.8,0.0,-0.7346248589738734,-0.7787023690033614,-0.7746648942296543,-0.952617916461919,-0.7481702085435076
128,-0.76,0.0,0.1845442652935049,0.81,0.0,-0.7064719761887769,-0.7522506880083505,-0.3625605429538278,-0.7302177046683401,-0.6738798572584261
129,-0.74,0.0,0.2860842626283224,0.83,0.0,-1.0712316963489807,-0.7485099638556817,-0.7511063434057115,-0.7600292698178208,-0.7909581136579396
130,-0.73,0.0,0.7856040571162884,0.86,0.0,-0.7234895984367248,-0.7179000941100864,-0.7349861100875709,-0.72697231565835,-0.7676999152047109
131,-0.73,0.0,0.889010420563024,0.86,0.0,-0.7489694094395772,-0.7246920671387472,-0.7515877394626487,-0.9101946751709592,-0.7098109043313583
132,-0.73,0.0,0.6602162214050482,0.87,0.0,-0.40902277963210587,-0.7101678199313306,-0.6658587544524915,-0.706966546432079,-0.7142929159675591
133,-0.73,0.0,0.000937661641570892,0.88,0.0,-0.6008929111465522,-0.7286220574644788,-0.44640163464405364,-0.7211263592319096,-0.7272763933877453
134,-0.72,0.0,0.36346741574926683,0.89,0.0,-0.6356928375871076,-0.7189155785455178,-0.2359817524473499,-0.7026368106092322,-0.7110949169726334
135,-0.71,0.0,0.47566344720140247,0.89,0.0,-0.7175880441451935,-0.7047997683002017,-0.7015805176942139,-0.867241215146097,-0.7080090138717228
136,-0.71,0.0,0.5978918179199414,0.9,0.0,-0.6271651844552322,-0.7109150298205286,-0.7189934577005436,-0.6936673256001623,-0.7002351704064426
137,-0.7,0.0,0.7490080216297513,0.9,0.0,-0.5399168392874804,-0.6878433404704619,-0.6518675533507047,-0.6749295118390645,0.190156466179022
138,-0.7,0.0,0.8060533979131523,0.9,0.0,-0.6727879365604972,-0.47824130141006443,-0.6834264065358654,-0.6987133018229018,-0.7009471917453314
139,-0.7,0.0,0.8208175697754773,1.0,0.0,-0.5765932310749707,-0.675899386643165,-0.6724916741898708,-0.12498428045205509,-0.5711708373155076
140,-0.7,0.0,0.8516603026458386,1.0,0.0,-0.2400913971656045,-0.7007204656710251,-0.6906638634374861,-0.7235034115515239,-0.7102756840139023
141,-0.7,0.0,0.018849684530905967,1.0,0.0,-0.6282557904611736,-0.6922333288787623,-0.6524473564041166,-0.6727023790737942,-0.6661093003089197
142,-0.69,0.0,1.1343941653831364,1.06,0.0,0.1048183060643434,-0.6308157801280256,-0.610112841885676,-0.6396145668341008,-0.4786261443059611
143,-0.67,0.0,0.7715506776019672,1.06,0.0,-0.5701347053183841,-0.6467278025923635,-0.5726090727474064,0.16916496575056958,-0.4667641830193643
144,-0.67,0.0,0.529210541286551,1.11,0.0,-0.6108711429018681,-0.679559042406388,-0.6610888357226629,-0.6901753300381545,-0.7049570581585656
145,-0.67,0.0,-0.7727834580049436,1.11,0.0,-0.769402195235222,-0.6710891037786336,-0.7043212605069089,-0.6786791696545729,-0.8443018801271871
146,-0.67,0.0,0.15509552589285672,1.15,0.0,-0.6775119667457382,-0.6687401273306088,-0.6661646956703772,-0.6974405342880268,-0.7471102288225531
147,-0.67,0.0,0.453729728817023,1.26,0.0,-0.5945080833391092,-0.6544671143149308,-0.6539085360114057,-0.6578500982943228,-0.34931774252051045
148,-0.67,0.0,0.8464812447841162,1.3,0.0,-0.6380443017350188,-0.6046542994722878,-0.6679675088094305,-0.6500291956606051,-0.6243868621750802
149,-0.67,0.0,0.37800826507289353,1.38,0.0,-0.6680215671507251,-0.662505948517793,-0.6830315710569894,-0.7595606874214548,-0.7332275834832799
150,-0.66,0.0,0.995603515969174,1.38,0.0,-0.6106500920872283,-0.6629592844372555,-0.5831079500153203,-0.6613452700713249,-0.6572193354601072
151,-0.66,0.0,0.7703533396380404,1.53,0.0,-0.7464377809267485,-0.6706676245825929,-0.6530588295211408,-0.6541255268783394,-0.6855178922851954
152,-0.66,0.0,0.7820428322634626,1.7,0.0,-0.6657951702464507,-0.6073271817440874,-0.652302065671202,-0.6767969658858572,-0.6763604366836652
153,-0.66,0.0,0.23388332897841632,,0.0,-0.5970851683136617,0.030254594701826697,-0.6131636206134681,-0.6429857925435079,-0.5647614117391309
154,-0.66,0.0,-0.037088777765222875,,0.0,-0.6878343506857515,-0.6493054946028461,-0.6793748967518024,-0.6496952117933854,-0.6984303459259512
155,-0.65,0.0,0.06250360270410149,,0.0,-0.7336998791061903,-0.6778619612093334,-0.6818780646118953,-0.6891596323588232,-0.7974125516201738
156,-0.64,0.0,-0.2055772508481723,,0.0,-0.5909364131327401,-0.6394378844473598,-0.6250217388412723,-0.5752304214574507,-0.6153470244119414
157,-0.63,0.0,0.7542745050149112,,0.0,-0.6158356079658294,-0.7558435838469996,-0.6350194688005472,-0.6446114657569353,-0.6031858972164152
158,-0.63,0.0,0.42878698627774375,,0.0,-0.5495904985544702,-0.6220570743079898,-0.6078974141868482,-0.6189883553309081,-0.2121077781660142
159,-0.62,0.0,-0.6381562046510507,,0.0,-0.573789169393074,-0.6057245933604851,-0.6165942166135034,-0.6140814118299975,-0.29752928684865737
160,-0.62,0.0,0.058282244343726676,,0.0,-0.5576191771620869,-0.6178159758955368,-0.6195447428252719,-0.6088504853978333,-0.11737594382264797
161,-0.6,0.0,-0.9543643995181785,,1.0,-0.6552935372397506,-0.6087467824490023,-0.6236650887328544,-0.6456465585572881,-0.5824429070660164
162,-0.6,0.0,-0.9599717008087014,,0.0,-0.5477877567436564,-0.5856073991072247,-0.5861641784882483,-0.5770040238426655,-0.5301604509904904
163,-0.6,0.0,-0.09751699862628552,,0.0,-0.49574031713325195,-0.5742188568462455,-0.5836340370364463,-0.5792915904508826,-0.11841035823441938
164,-0.6,0.0,-0.10082024878364951,,0.0,-0.5386465300188951,-0.5901959911727599,-0.2667577903917156,-0.5764582148328343,-0.5501291906235914
165,-0.6,0.0,-0.03011323350631679,,0.0,-0.5268783771542869,-0.5906031955227681,-0.28134214908186433,-0.5781198562248798,-0.513883756411002
166,-0.59,0.0,-0.10610035339867958,,0.0,-0.6886375043439785,-0.613084004817083,-0.6557007788939502,-0.6210918110539659,-0.8630456065219241
167,-0.59,0.0,-0.6493222390484901,,0.0,-0.4788749235031683,-0.07607024419100851,-0.5310822400812432,-0.5482825260647778,-0.44371379350895895
168,-0.59,0.0,0.26610518780311965,,0.0,-0.4850682337396971,-0.18371883241594977,-0.5770645002903088,-0.564874700249034,-0.5666579875277349
169,-0.58,0.0,0.37372700041616586,,1.0,-0.5308181377131882,-0.578542805516337,-0.5863407767633841,-0.5914513390973798,-0.609915726164027
170,-0.56,0.0,-1.015399147511417,,1.0,-0.9247349955923021,-0.5628251320913751,-0.5735108770911612,-0.5648083591978584,-0.5567967279237783
171,-0.55,0.0,-0.3341102689617724,,0.0,-0.44975649402208445,-0.5119779304738188,-0.045436153003636535,-0.5105898446919043,-0.46022962611828994
172,-0.55,0.0,0.43689198082060554,,1.0,-0.5018246518595603,-0.5560445917206829,-0.5364497445885801,-0.8364485432668459,-0.5344413274801569
173,-0.54,0.0,-0.15250610555973534,,0.0,-0.5196487183506576,-0.25880968017273676,-0.5323576028999073,-0.5455259903147782,-0.4938267939615583
174,-0.54,0.0,0.12031414327458784,,1.0,-0.4827399101259346,-0.5334816013163814,-0.5479691943706909,-0.1243695286732475,-0.47516677966480164
175,-0.52,0.0,-0.7129853147207368,,0.0,-0.39567681448568187,-0.5095532036555668,-0.41999150393679874,-0.491277761172831,-0.35926690923068655
176,-0.52,0.0,-0.6585038244360969,,0.0,-0.5259990892299244,-0.528108036747086,-0.5007259846188896,-0.5200378687127672,-0.8365257588966305
177,-0.52,0.0,-0.8570449543600521,,1.0,-0.4707669747637175,-0.5155821368120026,-0.4874464686489251,-0.5222637921848164,0.04725502580711476
