,logbb,bbb_class,all_preds,all_trues_r,all_trues_c,full_set_scores_fold_0,full_set_scores_fold_1,full_set_scores_fold_2,full_set_scores_fold_3,full_set_scores_fold_4
13,-1.72,1.0,-0.7129441534796541,-1.17,1.0,-0.9367776218659257,-1.6941238821466464,-1.7044317067392694,-1.6784601926773624,-1.5275260437300529
14,-1.7,1.0,-0.2810969992418661,-1.17,1.0,-1.6861609680773857,-0.06786495628908319,-1.6440708754543194,-1.6736184181161318,-1.534028024745995
15,-1.7,1.0,-1.0875996513852648,-1.12,1.0,-1.6925074534038316,-0.9598638709254598,-1.684266990259969,-1.6947362146175202,-1.6577249501574178
16,-1.68,1.0,-1.1035648175256374,-1.06,1.0,-1.6679607570910544,-1.6167783916785312,-0.42028771613935134,-1.6362055940632578,-1.5126952238403804
17,-1.67,1.0,-0.5670722982082955,-1.0,0.0,-1.651294297591033,-1.646876493275805,-1.6381836741201454,-1.6376082413598172,-0.9191167176736326
18,-1.57,1.0,-0.7657922062772758,-1.0,0.0,-1.5521210494903548,-1.5375088515805224,-0.9091948021178294,-1.5245416896532895,-1.4107769874491198
19,-1.57,1.0,-1.118679754873301,-1.0,0.0,-1.5537995997677794,-1.5533290138988567,-1.5494075611444929,-0.8728095528705957,-1.4967138407548504
20,-1.54,1.0,-0.5551185451646704,-1.0,0.0,-1.536869680279181,-1.1776021616832548,-1.5289422734759093,-1.5412966745545749,-1.510903094364389
21,-1.54,1.0,0.012871991789843714,-0.95,0.0,-1.536634486561834,-1.531482271380604,-1.5305235350529889,-1.5387648087244434,-1.0701909384563613
22,-1.52,1.0,-0.9726398984524646,-0.9,0.0,-1.4834049573385624,-1.4813305371163346,-1.438437222570678,-0.35195835968627043,-1.342271449165794
23,-1.52,1.0,-0.6749370840913016,-0.8,0.0,-1.160933469905675,-1.520973110515136,-1.538567540128164,-1.5238086372435395,-1.5684786508722188
24,-1.52,1.0,-0.3157158498160928,-0.8,0.0,-0.8080758587321475,-1.5064666442078607,-1.5043393474120452,-1.4923128379176216,-1.4414505550810213
25,-1.52,1.0,-0.4776030378088583,-0.8,0.0,-1.2190871778455459,-1.5087753283263308,-1.5041209012603165,-1.5037574993886635,-1.4928288329923136
26,-1.52,1.0,-1.2889397692651734,-0.74,0.0,-1.4994908743947193,-1.4821810143873286,-1.4637079479070045,-1.4890113162594842,-0.5842893856393359
27,-1.5,1.0,-0.5065467755273325,-0.73,0.0,-1.481405128188102,-1.466366942224957,-0.6988833337690087,-1.469741438478522,-1.415025280847385
28,-1.48,1.0,-0.6183103259846174,-0.71,0.0,-1.4546958935444312,-0.4965481713934113,-1.3542366451787673,-1.4571170703181313,-1.3072388579813508
29,-1.42,1.0,-0.1384805926263924,-0.7,0.0,-1.3966120353851614,-0.22095784106677913,-1.3473416134611664,-1.4031376116402574,-1.3441588125369204
30,-1.42,1.0,0.03559587926824558,-0.69,0.0,-1.4017873925543085,-1.4102076384816071,-0.8648066493385475,-1.3779251880628798,-1.2773973142717645
31,-1.42,1.0,-0.5762451494838212,-0.67,0.0,-1.4212486827913169,-1.420271534026624,-1.4261948842618206,-1.4469727322530854,-1.439322833580943
32,-1.4,1.0,-0.897549488121724,-0.56,0.0,-1.410209260443832,-1.364119632037282,-1.4180944420593835,-1.4291823014721339,-1.4863824122336549
33,-1.4,1.0,-0.7288139528959736,-0.52,0.0,-1.405819590029448,-1.3984726548652568,-1.074737734464281,-1.392723281310496,-1.3586986401979413
34,-1.4,1.0,0.17282086934385382,-0.51,0.0,-0.6053610532197989,-1.3717820344403304,-1.3378264694999626,-1.3737893281309534,-1.2960315390701864
35,-1.4,1.0,-0.5293489801035568,-0.5,0.0,-1.3951510511203014,-1.3937429575138984,-1.3902504465705081,-1.3823271606016743,-0.8698220265413419
36,-1.4,1.0,-0.6485771685262451,-0.44,0.0,-1.37047169565314,-1.3564573440539516,-1.3440818716241971,-0.2685808433763193,-1.2311115877914731
37,-1.4,1.0,-0.4350349839103376,-0.43,0.0,-1.4033088238820859,-1.3888451186601976,-1.3581937781735298,-0.7738891011118398,-1.2233226900261815
38,-1.4,1.0,-0.5689829399851359,-0.43,0.0,-1.3868503899388749,-0.5723066349753014,-1.3082862833187843,-1.3483102346463558,-1.2048492459583249
39,-1.39,1.0,-0.23606656525851977,-0.4,0.0,-1.3745613906975302,-1.353819042677701,-1.337729603726263,-1.3553550664919662,0.36671550030020406
40,-1.39,1.0,0.002629451520607051,-0.4,0.0,-1.40619899149703,-1.41951485279016,-1.266873974723228,-1.4034437708625087,-1.1989349479244855
41,-1.35,1.0,-0.6040788541740177,-0.39,0.0,-0.5001873638507317,-1.3356954244491819,-1.333781453715729,-1.3196045223892705,-1.2986088460119622
42,-1.34,1.0,-0.28865538558224024,-0.3,0.0,-1.34064925557984,-1.3491637810842778,-1.3416995504730325,-1.3265451939498631,-1.32242439650497
43,-1.33,1.0,-0.29984454979630487,-0.3,0.0,-1.118779666772726,-1.3268656857393681,-1.345301264160404,-1.3239255871346756,-1.3101391021672573
44,-1.3,1.0,-0.20910292889350934,-0.3,0.0,-0.6092133523602844,-1.2793112697583184,-1.2333827709254264,-1.2502659694072327,-1.1008681382761796
45,-1.3,1.0,-0.3776853072505552,-0.27,0.0,-1.2927419286959536,-1.3015404507841108,-1.2764133884562319,-1.2998057138465493,-1.2459976556885701
46,-1.3,1.0,-0.3965689437951118,-0.27,0.0,-1.3104056691546577,-0.6759128584916718,-1.297168839868464,-1.2911158686080504,-1.2721389140974528
47,-1.3,1.0,-0.25685561179674316,-0.25,0.0,-1.2892720653515393,-1.2872278567647397,-0.9685910984518946,-1.28663237845764,-1.1938830992050904
48,-1.3,1.0,-0.4297558323023162,-0.25,0.0,-1.2941096896081874,-1.2917191505312735,-1.2990289867823894,-1.3038282022272085,-1.0480668418096943
49,-1.3,1.0,0.040507060633777785,-0.21,0.0,-1.3251115817637722,-1.3483646648799361,-1.2986684396240775,-1.3407546329459152,-1.5277862579509842
50,-1.3,1.0,-0.30390262208480856,-0.2,0.0,-1.3050993388475327,-1.2818894881455085,-1.2976587826826673,-1.290308196627314,0.649425622447112
51,-1.3,1.0,-0.2725026663400213,-0.2,0.0,-1.2817428113495408,-1.2756334684038075,-1.2220219844560392,-0.9995245512773624,-1.1065183602771265
52,-1.3,1.0,-0.6653298949339413,-0.19,0.0,-1.299672615536078,-1.2959700375736622,-1.295551966460834,-1.3027858177412728,-0.7668388098248933
53,-1.3,1.0,0.24976794710416092,-0.17,0.0,-1.302768303818328,-1.2980274849138804,-1.2991388407876918,-1.1078684319989345,-1.298160357915502
54,-1.3,1.0,-0.7307635998445203,-0.15,0.0,-1.284677438180631,-0.45177817171017165,-1.252357530395653,-1.268743517849469,-1.147537775892824
55,-1.3,1.0,-0.46822827669577644,-0.12,0.0,-1.2670613191378743,-1.247181367579101,-1.1860471124354355,-1.262875090238327,0.18420431827802647
56,-1.3,1.0,-0.794842951918357,-0.12,0.0,-0.6635592551056294,-1.298631961794515,-1.2884124208225072,-1.2787644765824138,-1.227241779094641
57,-1.3,1.0,-0.48055622540535653,-0.1,0.0,-1.2838466189220554,-0.06255326558867094,-1.265281164520036,-1.2748823387952137,-1.1866226782306897
58,-1.3,1.0,0.028787715186869855,-0.1,0.0,-1.2839892644097417,-1.245334473515928,-0.37032223718618945,-1.2669321674554461,-1.147823923210782
59,-1.26,1.0,-0.04484992359005944,-0.1,0.0,-0.5692946657847945,-1.2620398130514392,-1.2514949565984685,-1.2463356405769428,-1.2170619253995836
60,-1.26,1.0,-0.16317060924874577,-0.08,0.0,-1.2600562135771105,-0.5790295759359672,-1.206837524705364,-1.2450438519025189,-1.2183839164157833
61,-1.23,1.0,-0.5961487743142906,-0.07,0.0,-1.2323928548421228,-1.230987380794642,-1.2242665304435025,-1.21374788272887,-1.118049516138827
62,-1.23,1.0,0.19401352267825275,-0.06,0.0,-1.231459891058937,-1.2303665284503151,-1.2239378373759822,-1.0505712905011029,-1.2402546946384239
63,-1.23,1.0,0.12206764231922745,-0.05,0.0,-1.3014024538181301,-1.2326076848333853,-1.2239076919510667,-1.2233110920834256,-1.2381718745866237
64,-1.23,1.0,0.15589299794181893,-0.05,0.0,-1.2278485061550612,-1.2311933171020595,-1.199980621416237,-1.2405225958728767,-1.1797062017911442
65,-1.23,1.0,-0.7940137730174693,-0.01,0.0,-1.2301042840740644,-1.2327787231596734,-1.2362258458557367,-1.172866433992798,-1.2147943691392238
66,-1.23,1.0,-0.0040207967690107736,-0.01,0.0,-1.0568155858492678,-1.2201559287826689,-1.215223535412074,-1.2030161257069605,-1.138852510919289
67,-1.22,1.0,-0.17952229408634895,-0.01,0.0,-1.194815267927826,-1.1735779877415933,-1.1485812926201069,-1.171818298733654,0.12451490950969718
68,-1.19,1.0,0.42764718541832736,0.0,0.0,-0.42466405972432797,-1.1813196396801173,-1.1840077563554954,-1.1604772324667738,-1.0599119808902377
69,-1.17,1.0,-0.2802192619698897,0.0,0.0,-0.7129441534796541,-1.1589263901423115,-1.142942642375691,-1.1693157223209558,-1.0854992608021032
70,-1.17,1.0,-0.432325714731641,0.0,0.0,-0.2810969992418661,-1.1312269777177366,-1.1318694211916693,-1.1456715806392774,-1.0604984685956365
71,-1.15,1.0,-0.3267120336742321,0.0,0.0,-1.1515080112539107,-1.1501647604481535,-1.1087412389885214,-1.1500056385917934,-0.8966955006167987
72,-1.15,1.0,0.028583271351941802,0.03,0.0,-1.146995626296333,-1.1390584670171466,-1.120098558361235,-0.6074629942854101,-1.0810432444975715
73,-1.14,1.0,-0.15529017981163923,0.04,0.0,-1.1472202594946068,-1.1148980462923381,-1.131772998356225,-0.718988239688766,-1.0379664000172535
74,-1.12,1.0,-0.18907957584768753,0.07,0.0,-1.1144813998868464,-1.1322949580509,-1.1180313936899011,-1.1174488786704184,-1.102569267326493
75,-1.12,1.0,0.534625659467635,0.08,0.0,-1.0875996513852648,-1.1108227237352226,-1.1406673564955885,-1.1304571981108245,-1.1405668353033964
76,-1.12,1.0,0.33137072689828273,0.08,0.0,-1.094566231559824,-1.0927309346422547,-1.0562978208373737,-1.1138317840162357,-0.6745974190019838
77,-1.11,1.0,-0.04013736469092658,0.09,0.0,-1.1096556200559358,-0.9026850706040769,-1.1070476781549974,-1.102199376142972,-1.0438437664301103
78,-1.1,1.0,0.4395592353475958,0.09,0.0,-1.0810890444700594,-1.0686942117223408,-1.0638931740400706,-0.4739392322564899,-1.011939803616041
79,-1.1,1.0,-0.13875768513817452,0.1,0.0,-1.0882773933389598,-1.0680137052256666,-1.0326618610053795,-1.0516880552430699,-0.5038928236552959
80,-1.1,1.0,0.013087796672111001,0.1,0.0,-1.0872265608770773,-1.085556809623408,-1.0685787238787179,-1.0720620067593072,-0.9011851090779892
81,-1.1,1.0,0.22441469024561245,0.1,0.0,-1.0931725196229671,-1.1004537457808594,-1.0934766065412644,-0.859252201021551,-1.094086634913165
82,-1.1,1.0,0.09198637330199608,0.11,0.0,-1.1211447425722718,-1.1332917368582769,-1.120450585389112,-1.127057421632612,-1.4690445253938331
83,-1.09,1.0,0.01962773905751508,0.11,0.0,-1.023988294216109,-1.0309701648693421,-0.9830292356139776,-1.013165868332913,-0.1041152490532926
84,-1.06,1.0,0.1953600377688541,0.11,0.0,-1.1035648175256374,-1.0625036569564281,-1.0725625105298946,-1.0728167384427256,-1.051097404690513
85,-1.04,1.0,0.24743992534620068,0.12,0.0,-0.9934127611268893,-0.24328095383727524,-0.9956593205822016,-1.0265602116077113,-0.8830791106316218
86,-1.03,1.0,0.39245479595474336,0.17,0.0,-1.0330148118734386,-1.0313018915931866,-1.0339365044835591,-0.8077046356805586,-1.043351194030589
87,-1.0,0.0,-0.7200028468604072,0.2,0.0,-0.9930683506568267,-0.9856739312693307,-0.9732402591245269,-0.9780270816124508,-0.18311127402321248
88,-1.0,0.0,0.145308195245292,0.2,0.0,-1.0081204659177991,-1.008186779859002,-0.994462838970451,-0.9831092136444454,-0.9787822880310917
89,-1.0,0.0,-0.024552004446668472,0.2,0.0,-0.9900181697603454,-0.8291222257352737,-0.9659750577541789,-0.9982756698644095,-0.9879287832474462
90,-1.0,0.0,0.37480482083128813,0.2,0.0,-0.9590056325467645,-0.9569247397958963,-0.32457255867643947,-0.9456247300248412,-0.7911245284084363
91,-1.0,0.0,0.21550715079848093,0.23,0.0,-0.99674911194244,-0.8643156320225438,-1.0037880417919336,-0.9908980425022735,-0.9574288408290127
92,-1.0,0.0,0.009336351649625627,0.24,0.0,-0.9769256552206175,-0.9973596163928106,-0.9950165961855691,-0.6095853302629386,-0.9554563853519085
93,-1.0,0.0,0.18767983469699145,0.28,0.0,-0.9891235239320072,-0.9928632839024196,-0.4746377148398708,-0.9736367926174309,-0.836125768563237
94,-1.0,0.0,0.007288059889359068,0.28,0.0,-0.5670722982082955,-0.9883901019748315,-0.9771023542779088,-0.9873020257456553,-0.9065885251585584
95,-1.0,0.0,0.1877244817471255,0.28,0.0,-0.7657922062772758,-0.9841199250276255,-0.9769840194421244,-0.9939212436388074,-0.9600344483274158
96,-1.0,0.0,0.13798447773524586,0.3,0.0,-1.118679754873301,-1.0010432669828655,-0.9876591037184399,-0.9939296652379087,-0.9570341697447012
97,-1.0,0.0,0.05016980274973223,0.3,0.0,-1.003136642039,-0.9874292409566603,-0.9726645049771514,-0.9822119215124606,-0.417300813299185
98,-1.0,0.0,-0.07583324695089823,0.3,0.0,-0.9869673626530888,-0.9695413771706143,-0.010019940494148389,-0.9565253507769206,-0.8093086146093225
99,-1.0,0.0,-0.03318988451293681,0.32,0.0,-0.9927183310139397,-1.0105700684973702,-0.740106669366162,-1.0014923745827524,-1.0138322328237137
100,-1.0,0.0,0.1863399601145092,0.33,0.0,-0.5551185451646704,-0.9904092462194665,-0.9923776116555251,-1.0076075821947739,-1.0151300725590808
101,-0.95,0.0,0.3332600208459352,0.36,0.0,-0.9465776542633596,-0.9471134196105842,-0.6498927224147099,-0.9359928877865763,-0.877883131449862
102,-0.95,0.0,-0.430495340055415,0.37,0.0,0.012871991789843714,-0.9006867113604072,-0.8835347178323477,-0.8960207820170355,-0.7202775724836709
103,-0.93,0.0,0.2550992955618791,0.37,0.0,-0.9401321383125034,-0.9359411392159772,-0.9780774260457662,-1.1487059025117812,-0.9430871786226798
104,-0.93,0.0,0.3049986174576274,0.39,0.0,-0.9308867556482137,-0.9241038707325562,-0.9084305380619854,-0.9313924070407678,-0.6499399005401097
105,-0.92,0.0,0.2917873038175853,0.4,0.0,-0.9160928637673289,-0.8356356128427038,-0.9197697637579453,-0.9146011058593068,-0.9034851806655227
106,-0.9,0.0,-1.2452779600675123,0.4,0.0,-0.9252984972582269,-0.9676180534516361,-0.8866584582793787,-0.8960538223281505,-0.891878862378713
107,-0.9,0.0,0.0818089859895813,0.4,0.0,-0.9005323214037356,-0.9020330170267592,-0.6560818613400067,-0.8948410417163384,-0.8073985252503857
108,-0.9,0.0,0.1704898412740578,0.4,0.0,-0.9726398984524646,-0.9013531871201921,-0.9124174226340526,-0.9120134687979344,-0.887634761787094
109,-0.9,0.0,-0.5912641939529674,0.41,0.0,-0.8966481120502591,-0.8965500223696873,-0.8393097476136863,-0.8577726814362984,-0.17763365348309587
110,-0.89,0.0,0.4548792647703344,0.43,0.0,-0.8827469633266587,-0.7783644897020766,-0.8827216297429524,-0.8669884613399519,-0.8668384021525162
111,-0.89,0.0,-0.28393185233669943,0.43,0.0,-0.8725463109046548,-0.8594884507096362,-0.8823001885664776,-0.848574423911022,-0.20618602332243138
112,-0.87,0.0,-0.24025884473503833,0.43,0.0,-0.8478825822516626,-0.8359809368270137,-0.6286865246631774,-0.8540309742153865,-0.8165296340156664
113,-0.85,0.0,0.22935931805388812,0.45,0.0,-0.8545215099898044,-0.8487537227567818,-0.8282059703077125,-0.8499932522682423,-0.967330878232582
114,-0.85,0.0,0.03817815261811748,0.46,0.0,-0.8599052602557334,-0.8727813022837464,-1.0233882560025411,-0.8879850277716997,-0.8523204799752394
115,-0.85,0.0,-0.6452148482691502,0.48,0.0,-0.8485198243907874,-0.8566054608596788,-1.1912319006229553,-0.8590994639273052,-0.834131591628325
116,-0.82,0.0,0.43563348432380405,0.48,0.0,-0.8172726680840088,-0.8198438861480024,-0.7582884603008306,-0.832361190934806,-0.7952954765680478
117,-0.8,0.0,-0.009346634342472787,0.48,0.0,-0.6749370840913016,-0.7963702174877749,-0.8112250499976099,-0.802216036302612,-0.7935078651382284
118,-0.8,0.0,0.6253208148346845,0.5,0.0,-0.3157158498160928,-0.7805457309871471,-0.7646974298634016,-0.7785021168816431,-0.6792973783474061
119,-0.8,0.0,0.2846911195437963,0.51,0.0,-0.7995663651757404,-0.7969027482251438,-0.4788218119893093,-0.8072650253186855,-0.7597166376264161
120,-0.8,0.0,0.1681219910385646,0.55,0.0,-0.7800174580019382,-0.22682550188315923,-0.7497173432050509,-0.7851414681692952,-0.7079605630306598
121,-0.8,0.0,0.35535697777491076,0.55,0.0,-0.8118946937157059,-1.2846894514815288,-0.7930541405046897,-0.8056597754405088,-0.7750392890518758
122,-0.8,0.0,0.3630025308474597,0.55,0.0,-0.8005242584860357,-0.8305694303112687,-0.7952489130072484,-0.7945928099313195,-0.7961569471621774
123,-0.8,0.0,-0.12998169161852488,0.56,0.0,-0.4776030378088583,-0.7768373891814958,-0.7689233827328381,-0.7756913678425535,-0.699301743000683
124,-0.8,0.0,1.0866327348513207,0.6,0.0,-0.8026184911525205,-0.9059779129475994,-0.8085724402778881,-0.8174176559653369,-0.781029891455909
125,-0.8,0.0,0.1894592168900819,0.7,0.0,-0.8102402480206757,-0.7949428421896169,-0.7905956630060744,-0.7952343119367031,-0.7827090123472881
126,-0.79,0.0,0.24231638369049605,0.77,0.0,-0.7658427367367263,-0.46737699261341076,-0.7620201954933227,-0.7482697132857759,-0.7037332104226542
127,-0.78,0.0,0.8295542246095127,0.8,0.0,-0.7811956384514004,-0.7844609717916383,-0.7633768541054045,-1.0540191704419695,-0.7445745446925673
128,-0.76,0.0,0.3632475603158271,0.81,0.0,-0.7499595019018798,-0.7480817479074344,-0.37429070163070594,-0.7318801368728075,-0.681271267547731
129,-0.74,0.0,0.19180226898060115,0.83,0.0,-1.2889397692651734,-0.7549037626269225,-0.761328479871817,-0.7535972732195626,-0.7786516494056603
130,-0.73,0.0,0.7966672607882964,0.86,0.0,-0.7423541536060552,-0.7263571257890635,-0.7193359414727098,-0.7284721715281235,-0.7430350024593295
131,-0.73,0.0,0.8841382905832774,0.86,0.0,-0.7305977418666767,-0.7189022395606189,-0.7383592799994134,-0.9322447202240046,-0.6858602761324091
132,-0.73,0.0,0.6167384339314306,0.87,0.0,-0.5065467755273325,-0.7066744419965736,-0.6607539530376328,-0.7138287833789267,-0.7264211613263716
133,-0.73,0.0,-0.1211979062665763,0.88,0.0,-0.717316270906772,-0.7314937520779079,-0.4059262601264869,-0.7166571995884979,-0.7401925565411447
134,-0.72,0.0,0.3328150500167269,0.89,0.0,-0.7059169587970189,-0.7153559668682548,-0.28479050709844467,-0.6944318949784843,-0.6978834970794213
135,-0.71,0.0,0.44814442389311426,0.89,0.0,-0.7151445582012737,-0.7079457325768145,-0.7037585345884492,-1.0173933681186154,-0.7087712499901658
136,-0.71,0.0,0.19076006856884523,0.9,0.0,-0.6183103259846174,-0.7061587027009969,-0.7163983032138139,-0.6975539308223584,-0.6992774975767109
137,-0.7,0.0,0.5904426037514597,0.9,0.0,-0.6986483168877783,-0.6818950954708909,-0.6507806108340941,-0.6813495250668673,0.1714605026624902
138,-0.7,0.0,0.8715118596212678,0.9,0.0,-0.7012234918028131,-0.5114914479942775,-0.6949521390609757,-0.7034018721651472,-0.707083217386761
139,-0.7,0.0,0.8127183884328003,1.0,0.0,-0.681659911865727,-0.6767839614953086,-0.6810351831733569,-0.15607766569345552,-0.5484339278238988
140,-0.7,0.0,0.9408132748121091,1.0,0.0,-0.1384805926263924,-0.6958778546957323,-0.6906826895155345,-0.7186315683362772,-0.721259196791189
141,-0.7,0.0,0.030665100268192063,1.0,0.0,-0.6832617644657984,-0.6883078868996717,-0.6552419656034437,-0.6798647737890126,-0.6447901935254736
142,-0.69,0.0,1.1266647726823498,1.06,0.0,0.03559587926824558,-0.6246502527976793,-0.6153482726339607,-0.6328413661592602,-0.4649659727544277
143,-0.67,0.0,0.6833753049986573,1.06,0.0,-0.6586837680943102,-0.6420594959882392,-0.585869413830173,0.17122888718192858,-0.4758150981279497
144,-0.67,0.0,0.3616955194080227,1.11,0.0,-0.5762451494838212,-0.683089263909336,-0.6798104601445141,-0.683863437324773,-0.7175660133843373
145,-0.67,0.0,-1.0849886307994607,1.11,0.0,-0.6995587004331691,-0.6694640882973987,-0.696661571668682,-0.6743836193279638,-0.8465084725503006
146,-0.67,0.0,0.17541758767949533,1.15,0.0,-0.6562059649929343,-0.6695411919130188,-0.6568337101528792,-0.6942126743218302,-0.7187074617609535
147,-0.67,0.0,0.45546849241930787,1.26,0.0,-0.6675800813411448,-0.6488835704930859,-0.6401895464554374,-0.6676359766707342,-0.41692255415196516
148,-0.67,0.0,0.8483006094874938,1.3,0.0,-0.6637439600475227,-0.607958536897055,-0.673280282503647,-0.6561766743153681,-0.6653708429366221
149,-0.67,0.0,0.38456316364219156,1.38,0.0,-0.676633751803649,-0.6600198470716337,-0.6875009132144134,-0.7508262640245323,-0.698863329798847
150,-0.66,0.0,1.0088889941783314,1.38,0.0,-0.6513262252535281,-0.6574343858011636,-0.6040478516172706,-0.6519660005612189,-0.627943782195049
151,-0.66,0.0,0.7723816700170587,1.53,0.0,-0.6939517746261997,-0.6683310152138241,-0.5850408114386924,-0.6509242137299576,-0.683727178449408
152,-0.66,0.0,0.620505746667325,1.7,0.0,-0.6651216123440923,-0.7187452954208311,-0.6528799955931642,-0.6632666848390659,-0.6699711422051572
153,-0.66,0.0,0.3592340840876593,,0.0,-0.6537378860900253,0.08417073828118943,-0.6223595763419295,-0.6366669799556793,-0.5523112168866988
154,-0.66,0.0,-0.00040163721580567177,,0.0,-0.664089643246371,-0.6577884275994117,-0.6686919164883365,-0.6650134452477028,-0.732620017472384
155,-0.65,0.0,0.23668903934495666,,0.0,-0.6747252928863808,-0.6855539889555574,-0.6873647173745734,-0.6586629026017139,-0.7554841085427719
156,-0.64,0.0,-0.23660881186440408,,0.0,-0.6442896682023437,-0.6398999731081361,-0.6246177089521256,-0.4985400538247458,-0.6111554180069962
157,-0.63,0.0,0.6712354945307281,,0.0,-0.6302553083861647,-0.7780768116331983,-0.6392948731858109,-0.6497178013547823,-0.6097013272738191
158,-0.63,0.0,0.5994505944677475,,0.0,-0.6171038812294656,-0.6240415222936948,-0.6132331672023235,-0.6236670106446109,-0.2952657268849736
159,-0.62,0.0,-0.854400686555991,,0.0,-0.6211005796422984,-0.6041693820263168,-0.6083326735909687,-0.5993370566954828,-0.32866856842430525
160,-0.62,0.0,-0.35962670672190994,,0.0,-0.6218543284856994,-0.6129647279126582,-0.6131437349331207,-0.6054090879505885,-0.11670845752031336
161,-0.6,0.0,-1.0797637696187565,,1.0,-0.616079338539075,-0.6125590465475319,-0.6022255393636455,-0.628625678224008,-0.5724515818230114
162,-0.6,0.0,-0.9164734849157726,,0.0,-0.5948468767504059,-0.6534319417922351,-0.5886526584945271,-0.5664048031471084,-0.5391715953271358
163,-0.6,0.0,-0.1983935779084089,,0.0,-0.5849022691787616,-0.5747969180235304,-0.5849638778061048,-0.5752436471083672,-0.1664758335733559
164,-0.6,0.0,-0.11382004594215177,,0.0,-0.5877276098813319,-0.5904483855467456,-0.3973915429084486,-0.5747853057304867,-0.5587852016760967
165,-0.6,0.0,-0.09146557946571361,,0.0,-0.5786552624285732,-0.5912953257875795,-0.17929055680118441,-0.5802054900695823,-0.47993068924704535
166,-0.59,0.0,-0.3362937840278695,,0.0,-0.6149700161373537,-0.6213172437729819,-0.6496207083196676,-0.6288076665695088,-0.8554849994607497
167,-0.59,0.0,-0.9371013807521719,,0.0,-0.5812896632400996,-0.06485119309457142,-0.5230867769590786,-0.5567616055247953,-0.44350802246781246
168,-0.59,0.0,0.17911170135447743,,0.0,-0.566971863228437,-0.24087386186483611,-0.5904796119552955,-0.5636082476529884,-0.570344826768626
169,-0.58,0.0,0.2137283991716101,,1.0,-0.5814267723051006,-0.587188727627561,-0.572522886110821,-0.5833902929397038,-0.7207742151806575
170,-0.56,0.0,-1.2038805156999894,,1.0,-0.897549488121724,-0.5662757086993616,-0.5688470335699098,-0.5660258249915647,-0.5668984509567355
171,-0.55,0.0,-0.549784699957707,,0.0,-0.5374016575944117,-0.5102667158012573,-0.06696570755593763,-0.5089135667183714,-0.44117506140074375
172,-0.55,0.0,0.31224611005382624,,1.0,-0.5358082721335133,-0.5593691675098817,-0.547390441207366,-0.6984959414442868,-0.554589279956036
173,-0.54,0.0,-0.25552203217387864,,0.0,-0.5338370130214449,-0.39287738979155035,-0.5447203135665799,-0.5386212259804295,-0.49834907022233327
174,-0.54,0.0,0.08198566561554892,,1.0,-0.5398810769131754,-0.5261436176632444,-0.5362938540983021,-0.1999417522802641,-0.47310933237627806
175,-0.52,0.0,-1.017805369418109,,0.0,-0.5048069350207292,-0.5169866502441577,-0.38523639125199544,-0.47295735741559614,-0.3451401019322158
176,-0.52,0.0,-0.7386130387546241,,0.0,-0.5224511989708309,-0.5286232269330172,-0.5036758609061802,-0.5202994006447812,-0.7653313082710702
177,-0.52,0.0,-0.8564765995520789,,1.0,-0.522363135026735,-0.510102105432113,-0.5010529259226381,-0.5115150936794907,0.05913101165324211
